MZ	Intensity
2118.66380	6883
2119.52756	6814
2120.39149	6840
2121.25559	6793
2122.11984	6656
2122.98427	6566
2123.84886	6432
2124.71361	6274
2125.57853	6155
2126.44362	6118
2127.30887	6064
2128.17429	6046
2129.03987	6041
2129.90561	6031
2130.77153	6000
2131.63760	6082
2132.50385	6074
2133.37025	6060
2134.23683	6041
2135.10357	6083
2135.97047	6116
2136.83754	6126
2137.70477	6100
2138.57217	6155
2139.43974	6151
2140.30747	6089
2141.17537	6064
2142.04343	6119
2142.91165	6098
2143.78005	6052
2144.64860	6126
2145.51733	6236
2146.38621	6187
2147.25527	6122
2148.12449	6100
2148.99387	6146
2149.86342	6122
2150.73313	6061
2151.60301	6071
2152.47306	6071
2153.34327	6087
2154.21365	6016
2155.08419	5998
2155.95489	6115
2156.82577	6116
2157.69680	6089
2158.56801	6043
2159.43937	6077
2160.31091	6157
2161.18261	6167
2162.05447	6087
2162.92650	6241
2163.79869	6194
2164.67105	6167
2165.54358	6080
2166.41627	6057
2167.28913	6011
2168.16215	5934
2169.03533	5910
2169.90868	5858
2170.78220	5814
2171.65588	5769
2172.52973	5807
2173.40375	5775
2174.27792	5833
2175.15227	5829
2176.02678	5759
2176.90145	5829
2177.77629	5909
2178.65130	5839
2179.52647	5856
2180.40180	5910
2181.27730	5873
2182.15297	5824
2183.02880	5864
2183.90480	5928
2184.78096	5891
2185.65729	5835
2186.53378	5823
2187.41044	5924
2188.28726	5866
2189.16425	5844
2190.04141	5767
2190.91873	5780
2191.79621	5764
2192.67386	5736
2193.55168	5709
2194.42966	5692
2195.30780	5704
2196.18612	5670
2197.06459	5640
2197.94324	5667
2198.82204	5665
2199.70102	5664
2200.58015	5744
2201.45946	5783
2202.33893	5756
2203.21856	5780
2204.09836	5823
2204.97833	5891
2205.85846	5825
2206.73875	5852
2207.61921	5840
2208.49984	5806
2209.38063	5781
2210.26159	5747
2211.14271	5658
2212.02400	5666
2212.90545	5652
2213.78707	5603
2214.66885	5630
2215.55080	5599
2216.43291	5618
2217.31519	5632
2218.19764	5649
2219.08025	5680
2219.96302	5749
2220.84596	5776
2221.72907	5799
2222.61234	5776
2223.49578	5829
2224.37938	5855
2225.26315	5831
2226.14708	5800
2227.03118	5837
2227.91544	5764
2228.79987	5724
2229.68446	5688
2230.56922	5590
2231.45415	5604
2232.33924	5601
2233.22449	5556
2234.10991	5584
2234.99550	5567
2235.88125	5607
2236.76717	5578
2237.65325	5643
2238.53950	5604
2239.42591	5601
2240.31249	5621
2241.19923	5570
2242.08614	5545
2242.97321	5566
2243.86045	5629
2244.74786	5653
2245.63543	5589
2246.52316	5588
2247.41106	5619
2248.29913	5629
2249.18736	5632
2250.07576	5706
2250.96432	5690
2251.85305	5701
2252.74194	5713
2253.63100	5639
2254.52022	5658
2255.40961	5567
2256.29916	5535
2257.18888	5541
2258.07877	5604
2258.96882	5615
2259.85903	5585
2260.74941	5526
2261.63996	5700
2262.53067	5703
2263.42154	5700
2264.31259	5802
2265.20379	5859
2266.09517	5971
2266.98670	5987
2267.87841	6062
2268.77027	6146
2269.66231	6185
2270.55451	6058
2271.44687	5910
2272.33940	5819
2273.23210	5760
2274.12496	5690
2275.01798	5589
2275.91117	5579
2276.80453	5502
2277.69805	5562
2278.59174	5456
2279.48559	5454
2280.37961	5468
2281.27379	5538
2282.16814	5504
2283.06265	5507
2283.95733	5497
2284.85218	5501
2285.74719	5445
2286.64236	5437
2287.53770	5400
2288.43321	5398
2289.32888	5373
2290.22471	5358
2291.12072	5361
2292.01688	5442
2292.91321	5419
2293.80971	5348
2294.70637	5412
2295.60320	5383
2296.50020	5366
2297.39736	5353
2298.29468	5367
2299.19217	5415
2300.08982	5396
2300.98764	5353
2301.88563	5391
2302.78378	5466
2303.68210	5429
2304.58058	5411
2305.47922	5372
2306.37804	5397
2307.27701	5387
2308.17616	5393
2309.07546	5325
2309.97494	5340
2310.87458	5403
2311.77438	5385
2312.67435	5385
2313.57448	5360
2314.47478	5348
2315.37525	5289
2316.27588	5266
2317.17668	5278
2318.07764	5249
2318.97876	5280
2319.88006	5216
2320.78151	5223
2321.68314	5268
2322.58492	5301
2323.48688	5274
2324.38900	5243
2325.29128	5285
2326.19373	5331
2327.09634	5364
2327.99912	5352
2328.90207	5369
2329.80518	5356
2330.70846	5292
2331.61190	5341
2332.51550	5331
2333.41928	5259
2334.32321	5218
2335.22732	5192
2336.13158	5254
2337.03602	5237
2337.94062	5263
2338.84538	5228
2339.75031	5278
2340.65540	5294
2341.56066	5262
2342.46609	5203
2343.37168	5240
2344.27743	5240
2345.18335	5279
2346.08944	5288
2346.99569	5262
2347.90211	5288
2348.80869	5251
2349.71544	5339
2350.62235	5296
2351.52943	5211
2352.43668	5236
2353.34408	5206
2354.25166	5282
2355.15940	5207
2356.06730	5178
2356.97537	5151
2357.88361	5132
2358.79201	5137
2359.70058	5112
2360.60931	5203
2361.51821	5130
2362.42727	5141
2363.33650	5155
2364.24589	5167
2365.15545	5210
2366.06517	5231
2366.97506	5273
2367.88511	5260
2368.79533	5229
2369.70572	5262
2370.61627	5321
2371.52698	5247
2372.43787	5237
2373.34891	5274
2374.26012	5174
2375.17150	5174
2376.08304	5195
2376.99475	5152
2377.90662	5130
2378.81866	5140
2379.73086	5230
2380.64323	5139
2381.55577	5155
2382.46847	5132
2383.38133	5157
2384.29436	5124
2385.20756	5063
2386.12092	5096
2387.03444	5042
2387.94814	5038
2388.86199	5095
2389.77601	5108
2390.69020	5133
2391.60456	5114
2392.51907	5106
2393.43376	5081
2394.34861	5122
2395.26362	5142
2396.17880	5170
2397.09414	5222
2398.00965	5209
2398.92533	5217
2399.84117	5226
2400.75718	5219
2401.67335	5158
2402.58968	5146
2403.50619	5145
2404.42285	5182
2405.33969	5131
2406.25668	5102
2407.17385	5134
2408.09118	5056
2409.00867	5027
2409.92633	5075
2410.84415	5175
2411.76214	5084
2412.68030	5054
2413.59862	5062
2414.51711	5034
2415.43576	5065
2416.35457	5129
2417.27356	5012
2418.19270	5023
2419.11201	5009
2420.03149	4975
2420.95114	4994
2421.87094	4992
2422.79092	4974
2423.71106	4981
2424.63136	4973
2425.55183	4953
2426.47247	4979
2427.39327	5021
2428.31423	4963
2429.23536	4958
2430.15666	5009
2431.07812	5063
2431.99975	5064
2432.92154	5006
2433.84350	4996
2434.76562	4907
2435.68791	4928
2436.61037	4997
2437.53298	5030
2438.45577	5010
2439.37872	4958
2440.30183	4950
2441.22511	4919
2442.14856	4954
2443.07217	4912
2443.99595	4887
2444.91989	4902
2445.84400	4938
2446.76827	4919
2447.69271	4850
2448.61731	4843
2449.54208	4895
2450.46701	4906
2451.39211	4898
2452.31737	4986
2453.24280	4996
2454.16840	4993
2455.09416	5103
2456.02009	5229
2456.94618	5247
2457.87243	5228
2458.79885	5118
2459.72544	5124
2460.65219	5122
2461.57911	5054
2462.50619	4920
2463.43344	4902
2464.36086	4880
2465.28843	4933
2466.21618	4850
2467.14409	4789
2468.07216	4780
2469.00040	4782
2469.92881	4874
2470.85738	4881
2471.78612	4867
2472.71502	4857
2473.64408	4895
2474.57332	4964
2475.50271	4971
2476.43228	4974
2477.36200	5036
2478.29190	4999
2479.22196	4979
2480.15218	4929
2481.08257	4916
2482.01312	4875
2482.94384	4923
2483.87473	4914
2484.80578	4885
2485.73700	4839
2486.66838	4843
2487.59993	4856
2488.53164	4874
2489.46351	4863
2490.39556	4852
2491.32777	4832
2492.26014	4890
2493.19268	4913
2494.12538	4887
2495.05825	4925
2495.99129	4868
2496.92449	4871
2497.85785	4844
2498.79138	4874
2499.72508	4797
2500.65894	4828
2501.59297	4804
2502.52716	4736
2503.46151	4741
2504.39604	4739
2505.33072	4736
2506.26558	4712
2507.20060	4710
2508.13578	4698
2509.07113	4692
2510.00664	4710
2510.94232	4718
2511.87817	4721
2512.81418	4751
2513.75036	4688
2514.68670	4733
2515.62320	4698
2516.55988	4781
2517.49671	4718
2518.43371	4672
2519.37088	4675
2520.30822	4747
2521.24571	4699
2522.18338	4676
2523.12121	4741
2524.05920	4772
2524.99736	4720
2525.93569	4714
2526.87418	4735
2527.81283	4761
2528.75165	4725
2529.69064	4735
2530.62979	4733
2531.56911	4707
2532.50859	4648
2533.44824	4654
2534.38805	4660
2535.32803	4639
2536.26817	4702
2537.20848	4693
2538.14896	4706
2539.08960	4675
2540.03040	4716
2540.97137	4639
2541.91251	4534
2542.85381	4615
2543.79528	4618
2544.73691	4580
2545.67870	4593
2546.62067	4602
2547.56279	4601
2548.50509	4582
2549.44755	4571
2550.39017	4602
2551.33296	4576
2552.27591	4591
2553.21903	4574
2554.16232	4640
2555.10577	4628
2556.04938	4636
2556.99316	4664
2557.93711	4672
2558.88122	4623
2559.82550	4648
2560.76994	4652
2561.71455	4564
2562.65932	4586
2563.60426	4626
2564.54936	4594
2565.49463	4563
2566.44006	4546
2567.38566	4610
2568.33143	4664
2569.27736	4719
2570.22345	4697
2571.16972	4767
2572.11614	4732
2573.06273	4766
2574.00949	4643
2574.95641	4662
2575.90350	4666
2576.85075	4664
2577.79817	4618
2578.74575	4603
2579.69350	4584
2580.64142	4596
2581.58950	4580
2582.53774	4545
2583.48615	4591
2584.43473	4562
2585.38347	4535
2586.33237	4528
2587.28144	4506
2588.23068	4538
2589.18008	4558
2590.12965	4542
2591.07938	4541
2592.02928	4580
2592.97934	4569
2593.92957	4523
2594.87997	4548
2595.83052	4533
2596.78125	4566
2597.73214	4578
2598.68319	4564
2599.63441	4509
2600.58580	4491
2601.53735	4538
2602.48907	4627
2603.44095	4567
2604.39300	4473
2605.34521	4446
2606.29759	4459
2607.25013	4423
2608.20284	4408
2609.15571	4418
2610.10875	4458
2611.06196	4441
2612.01533	4478
2612.96886	4528
2613.92256	4536
2614.87643	4560
2615.83046	4489
2616.78466	4547
2617.73902	4537
2618.69354	4595
2619.64824	4545
2620.60309	4593
2621.55812	4499
2622.51331	4497
2623.46866	4496
2624.42418	4498
2625.37986	4519
2626.33571	4483
2627.29173	4509
2628.24791	4471
2629.20425	4479
2630.16076	4428
2631.11744	4462
2632.07428	4483
2633.03129	4415
2633.98846	4488
2634.94580	4437
2635.90330	4467
2636.86097	4416
2637.81880	4461
2638.77680	4478
2639.73497	4483
2640.69330	4451
2641.65179	4493
2642.61045	4545
2643.56928	4506
2644.52827	4474
2645.48743	4470
2646.44675	4406
2647.40623	4408
2648.36589	4369
2649.32570	4388
2650.28569	4343
2651.24583	4342
2652.20615	4348
2653.16663	4364
2654.12727	4307
2655.08808	4378
2656.04906	4364
2657.01020	4422
2657.97150	4422
2658.93297	4366
2659.89461	4385
2660.85641	4347
2661.81838	4421
2662.78051	4367
2663.74281	4323
2664.70527	4354
2665.66790	4326
2666.63069	4310
2667.59365	4384
2668.55677	4428
2669.52006	4489
2670.48352	4503
2671.44714	4538
2672.41092	4568
2673.37487	4566
2674.33899	4563
2675.30327	4603
2676.26772	4536
2677.23233	4428
2678.19711	4387
2679.16205	4406
2680.12716	4366
2681.09243	4359
2682.05787	4389
2683.02347	4305
2683.98924	4337
2684.95518	4339
2685.92128	4352
2686.88754	4320
2687.85397	4317
2688.82057	4282
2689.78733	4247
2690.75426	4282
2691.72135	4261
2692.68860	4281
2693.65603	4266
2694.62362	4244
2695.59137	4205
2696.55929	4183
2697.52737	4244
2698.49562	4216
2699.46403	4271
2700.43261	4312
2701.40136	4319
2702.37027	4325
2703.33935	4365
2704.30859	4363
2705.27799	4374
2706.24757	4360
2707.21730	4318
2708.18720	4293
2709.15727	4279
2710.12751	4212
2711.09790	4263
2712.06847	4244
2713.03920	4219
2714.01009	4159
2714.98115	4199
2715.95238	4224
2716.92377	4192
2717.89532	4136
2718.86704	4181
2719.83893	4204
2720.81098	4213
2721.78320	4256
2722.75558	4227
2723.72813	4192
2724.70084	4212
2725.67372	4226
2726.64676	4269
2727.61997	4178
2728.59335	4210
2729.56689	4221
2730.54059	4175
2731.51446	4165
2732.48850	4224
2733.46270	4273
2734.43706	4251
2735.41160	4197
2736.38629	4195
2737.36115	4238
2738.33618	4187
2739.31138	4186
2740.28673	4241
2741.26226	4277
2742.23795	4295
2743.21380	4221
2744.18982	4193
2745.16600	4189
2746.14235	4195
2747.11887	4199
2748.09555	4145
2749.07240	4182
2750.04941	4179
2751.02659	4134
2752.00393	4119
2752.98143	4180
2753.95911	4138
2754.93695	4140
2755.91495	4167
2756.89312	4136
2757.87145	4103
2758.84995	4108
2759.82862	4130
2760.80745	4100
2761.78644	4106
2762.76560	4099
2763.74493	4066
2764.72442	4117
2765.70408	4147
2766.68390	4120
2767.66389	4138
2768.64404	4125
2769.62436	4205
2770.60484	4197
2771.58549	4179
2772.56630	4211
2773.54728	4209
2774.52843	4171
2775.50974	4209
2776.49121	4206
2777.47285	4175
2778.45466	4230
2779.43663	4224
2780.41877	4272
2781.40107	4224
2782.38354	4282
2783.36617	4377
2784.34897	4526
2785.33193	4627
2786.31506	4762
2787.29835	4860
2788.28181	4897
2789.26543	4834
2790.24922	4756
2791.23318	4630
2792.21730	4604
2793.20159	4507
2794.18604	4426
2795.17065	4296
2796.15544	4185
2797.14038	4189
2798.12550	4123
2799.11077	4074
2800.09622	4073
2801.08182	4128
2802.06760	4144
2803.05354	4089
2804.03964	4048
2805.02591	4110
2806.01235	4105
2806.99895	4094
2807.98571	4089
2808.97264	4097
2809.95974	4046
2810.94700	4009
2811.93443	4087
2812.92202	4043
2813.90978	4055
2814.89770	4026
2815.88579	4074
2816.87404	4029
2817.86246	4023
2818.85105	4055
2819.83980	4031
2820.82871	4070
2821.81779	4042
2822.80704	4049
2823.79645	4039
2824.78603	4047
2825.77577	4068
2826.76567	4062
2827.75575	4024
2828.74598	4054
2829.73639	4079
2830.72695	4055
2831.71769	4000
2832.70859	3998
2833.69965	3997
2834.69088	3990
2835.68228	4022
2836.67384	3992
2837.66556	3971
2838.65745	3978
2839.64951	3976
2840.64173	3993
2841.63412	3977
2842.62667	4041
2843.61939	3994
2844.61227	3976
2845.60532	3952
2846.59853	3974
2847.59191	3961
2848.58545	3983
2849.57916	4008
2850.57304	3995
2851.56708	3994
2852.56128	3969
2853.55565	3993
2854.55019	4003
2855.54489	4026
2856.53976	4016
2857.53479	4034
2858.52999	3997
2859.52535	3962
2860.52088	3980
2861.51657	3967
2862.51243	3916
2863.50845	3939
2864.50464	3930
2865.50100	3920
2866.49752	3855
2867.49420	3920
2868.49105	3976
2869.48807	3938
2870.48525	3930
2871.48260	3894
2872.48011	3928
2873.47779	3876
2874.47563	3908
2875.47364	3896
2876.47181	3915
2877.47015	3896
2878.46865	3828
2879.46732	3922
2880.46616	3942
2881.46516	3940
2882.46432	3880
2883.46365	3897
2884.46315	3893
2885.46281	3875
2886.46264	3861
2887.46263	3866
2888.46279	3859
2889.46311	3932
2890.46360	3965
2891.46425	3907
2892.46507	3891
2893.46605	3927
2894.46720	3888
2895.46852	3883
2896.47000	3949
2897.47164	3960
2898.47345	3982
2899.47543	4058
2900.47757	4132
2901.47987	4209
2902.48235	4203
2903.48498	4183
2904.48779	4168
2905.49075	4137
2906.49389	3994
2907.49718	3935
2908.50065	3961
2909.50428	3935
2910.50807	3868
2911.51203	3825
2912.51616	3846
2913.52045	3885
2914.52490	3909
2915.52952	3865
2916.53431	3869
2917.53926	3897
2918.54438	3862
2919.54966	3901
2920.55511	3875
2921.56072	3858
2922.56650	3883
2923.57244	3840
2924.57855	3821
2925.58483	3857
2926.59127	3883
2927.59787	3887
2928.60464	3841
2929.61158	3801
2930.61868	3819
2931.62594	3858
2932.63337	3926
2933.64097	3847
2934.64873	3823
2935.65666	3796
2936.66475	3826
2937.67301	3787
2938.68144	3804
2939.69002	3782
2940.69878	3775
2941.70770	3789
2942.71678	3829
2943.72603	3723
2944.73545	3730
2945.74503	3750
2946.75478	3754
2947.76469	3732
2948.77476	3733
2949.78501	3757
2950.79541	3758
2951.80599	3738
2952.81672	3728
2953.82763	3712
2954.83870	3725
2955.84993	3730
2956.86133	3781
2957.87289	3716
2958.88462	3704
2959.89652	3727
2960.90858	3751
2961.92081	3711
2962.93320	3703
2963.94575	3725
2964.95848	3778
2965.97136	3783
2966.98442	3793
2967.99763	3770
2969.01102	3805
2970.02457	3880
2971.03828	3928
2972.05216	4007
2973.06620	4084
2974.08041	4098
2975.09479	4141
2976.10933	4090
2977.12403	4013
2978.13891	3938
2979.15394	3901
2980.16914	3889
2981.18451	3812
2982.20004	3830
2983.21574	3799
2984.23161	3799
2985.24763	3733
2986.26383	3769
2987.28019	3707
2988.29671	3701
2989.31340	3655
2990.33026	3722
2991.34728	3746
2992.36446	3719
2993.38181	3754
2994.39933	3757
2995.41701	3742
2996.43486	3773
2997.45287	3803
2998.47105	3803
2999.48939	3794
3000.50790	3759
3001.52657	3756
3002.54541	3707
3003.56442	3683
3004.58359	3725
3005.60292	3670
3006.62242	3660
3007.64209	3631
3008.66192	3691
3009.68192	3678
3010.70208	3691
3011.72240	3683
3012.74290	3663
3013.76355	3641
3014.78438	3691
3015.80537	3678
3016.82652	3693
3017.84784	3641
3018.86932	3619
3019.89097	3644
3020.91279	3707
3021.93477	3690
3022.95691	3701
3023.97922	3672
3025.00170	3658
3026.02434	3652
3027.04715	3623
3028.07012	3667
3029.09326	3679
3030.11656	3661
3031.14003	3622
3032.16366	3618
3033.18746	3632
3034.21143	3612
3035.23555	3574
3036.25985	3600
3037.28431	3622
3038.30894	3622
3039.33373	3606
3040.35868	3600
3041.38380	3613
3042.40909	3625
3043.43454	3603
3044.46016	3582
3045.48594	3532
3046.51189	3570
3047.53800	3519
3048.56428	3589
3049.59073	3586
3050.61734	3594
3051.64411	3570
3052.67105	3573
3053.69816	3527
3054.72543	3583
3055.75286	3563
3056.78046	3536
3057.80823	3576
3058.83616	3586
3059.86426	3548
3060.89252	3489
3061.92095	3513
3062.94954	3579
3063.97830	3579
3065.00723	3635
3066.03632	3549
3067.06557	3570
3068.09499	3563
3069.12458	3559
3070.15433	3558
3071.18424	3581
3072.21432	3598
3073.24457	3546
3074.27498	3582
3075.30556	3613
3076.33630	3635
3077.36721	3651
3078.39828	3644
3079.42952	3585
3080.46093	3612
3081.49250	3590
3082.52423	3570
3083.55613	3598
3084.58819	3553
3085.62042	3558
3086.65282	3553
3087.68538	3532
3088.71811	3491
3089.75100	3568
3090.78406	3487
3091.81728	3496
3092.85067	3506
3093.88422	3502
3094.91794	3520
3095.95182	3494
3096.98587	3469
3098.02009	3472
3099.05447	3490
3100.08901	3521
3101.12372	3498
3102.15860	3444
3103.19364	3443
3104.22884	3453
3105.26422	3495
3106.29975	3505
3107.33546	3519
3108.37132	3533
3109.40736	3485
3110.44355	3522
3111.47992	3555
3112.51645	3572
3113.55314	3525
3114.59000	3549
3115.62703	3609
3116.66422	3621
3117.70157	3634
3118.73909	3539
3119.77678	3653
3120.81463	3721
3121.85265	3778
3122.89083	3792
3123.92918	3786
3124.96769	3731
3126.00637	3660
3127.04521	3648
3128.08422	3618
3129.12340	3629
3130.16273	3557
3131.20224	3513
3132.24191	3524
3133.28175	3546
3134.32175	3537
3135.36191	3495
3136.40224	3485
3137.44274	3482
3138.48340	3536
3139.52423	3555
3140.56522	3515
3141.60638	3515
3142.64770	3524
3143.68919	3517
3144.73085	3475
3145.77267	3483
3146.81465	3516
3147.85680	3523
3148.89912	3504
3149.94160	3497
3150.98424	3518
3152.02706	3432
3153.07003	3475
3154.11317	3459
3155.15648	3441
3156.19995	3480
3157.24359	3512
3158.28740	3452
3159.33136	3438
3160.37550	3470
3161.41980	3425
3162.46426	3441
3163.50889	3449
3164.55369	3469
3165.59865	3481
3166.64377	3498
3167.68906	3506
3168.73452	3489
3169.78014	3445
3170.82593	3409
3171.87188	3406
3172.91800	3385
3173.96428	3439
3175.01073	3393
3176.05735	3422
3177.10413	3432
3178.15107	3460
3179.19818	3533
3180.24546	3528
3181.29290	3527
3182.34050	3493
3183.38827	3456
3184.43621	3453
3185.48431	3496
3186.53258	3493
3187.58101	3479
3188.62961	3395
3189.67837	3409
3190.72730	3406
3191.77639	3410
3192.82565	3420
3193.87508	3415
3194.92467	3382
3195.97442	3406
3197.02434	3353
3198.07443	3354
3199.12468	3391
3200.17510	3413
3201.22568	3347
3202.27642	3352
3203.32734	3358
3204.37841	3426
3205.42966	3419
3206.48107	3406
3207.53264	3456
3208.58438	3515
3209.63628	3589
3210.68835	3607
3211.74059	3621
3212.79299	3613
3213.84555	3603
3214.89828	3583
3215.95118	3523
3217.00424	3487
3218.05747	3447
3219.11086	3415
3220.16442	3414
3221.21814	3370
3222.27203	3354
3223.32608	3409
3224.38030	3413
3225.43469	3353
3226.48924	3374
3227.54395	3354
3228.59883	3352
3229.65388	3359
3230.70909	3367
3231.76446	3360
3232.82001	3334
3233.87571	3313
3234.93159	3327
3235.98762	3371
3237.04383	3382
3238.10019	3342
3239.15673	3349
3240.21343	3401
3241.27029	3442
3242.32732	3421
3243.38451	3466
3244.44187	3422
3245.49940	3455
3246.55709	3438
3247.61495	3450
3248.67297	3412
3249.73115	3395
3250.78951	3422
3251.84802	3406
3252.90671	3455
3253.96555	3401
3255.02457	3347
3256.08375	3375
3257.14309	3450
3258.20260	3525
3259.26227	3580
3260.32211	3709
3261.38212	3748
3262.44229	3726
3263.50263	3768
3264.56313	3739
3265.62379	3671
3266.68463	3664
3267.74562	3619
3268.80679	3573
3269.86811	3564
3270.92961	3476
3271.99127	3439
3273.05309	3381
3274.11508	3408
3275.17723	3392
3276.23955	3362
3277.30204	3366
3278.36469	3360
3279.42751	3380
3280.49049	3379
3281.55363	3323
3282.61695	3315
3283.68042	3310
3284.74406	3347
3285.80787	3356
3286.87185	3338
3287.93598	3290
3289.00029	3326
3290.06476	3293
3291.12939	3268
3292.19419	3320
3293.25916	3321
3294.32429	3318
3295.38958	3335
3296.45504	3370
3297.52067	3355
3298.58646	3380
3299.65242	3325
3300.71854	3327
3301.78483	3343
3302.85128	3337
3303.91790	3352
3304.98468	3350
3306.05163	3332
3307.11875	3270
3308.18603	3350
3309.25347	3458
3310.32108	3606
3311.38886	3766
3312.45680	3992
3313.52491	4185
3314.59318	4232
3315.66161	4289
3316.73022	4273
3317.79898	4203
3318.86792	4030
3319.93702	3872
3321.00628	3683
3322.07571	3641
3323.14530	3592
3324.21506	3530
3325.28499	3525
3326.35508	3554
3327.42533	3531
3328.49575	3554
3329.56634	3552
3330.63709	3620
3331.70801	3628
3332.77909	3658
3333.85034	3551
3334.92175	3557
3335.99333	3567
3337.06507	3587
3338.13698	3619
3339.20906	3589
3340.28129	3637
3341.35370	3664
3342.42627	3587
3343.49900	3595
3344.57191	3574
3345.64497	3559
3346.71820	3484
3347.79160	3460
3348.86516	3435
3349.93889	3381
3351.01278	3375
3352.08684	3373
3353.16106	3431
3354.23545	3349
3355.31001	3334
3356.38473	3297
3357.45961	3322
3358.53466	3341
3359.60988	3289
3360.68526	3333
3361.76080	3278
3362.83651	3327
3363.91239	3287
3364.98843	3292
3366.06464	3319
3367.14101	3261
3368.21755	3253
3369.29425	3281
3370.37112	3302
3371.44816	3240
3372.52536	3339
3373.60272	3351
3374.68025	3395
3375.75795	3376
3376.83581	3429
3377.91383	3426
3378.99202	3434
3380.07038	3424
3381.14890	3338
3382.22759	3326
3383.30644	3307
3384.38546	3276
3385.46464	3285
3386.54399	3285
3387.62350	3260
3388.70318	3242
3389.78303	3289
3390.86304	3295
3391.94321	3300
3393.02355	3290
3394.10406	3311
3395.18473	3294
3396.26557	3221
3397.34657	3210
3398.42774	3237
3399.50907	3214
3400.59057	3164
3401.67223	3142
3402.75406	3208
3403.83605	3188
3404.91821	3174
3406.00053	3132
3407.08302	3195
3408.16568	3202
3409.24850	3190
3410.33149	3229
3411.41464	3192
3412.49795	3174
3413.58143	3209
3414.66508	3232
3415.74889	3249
3416.83287	3227
3417.91701	3252
3419.00132	3237
3420.08580	3224
3421.17044	3243
3422.25524	3220
3423.34021	3204
3424.42534	3253
3425.51064	3203
3426.59611	3162
3427.68174	3112
3428.76754	3168
3429.85350	3176
3430.93963	3118
3432.02592	3116
3433.11238	3178
3434.19900	3196
3435.28579	3151
3436.37274	3105
3437.45986	3120
3438.54714	3192
3439.63459	3127
3440.72221	3126
3441.80999	3145
3442.89793	3136
3443.98604	3110
3445.07432	3121
3446.16276	3171
3447.25137	3119
3448.34014	3066
3449.42908	3120
3450.51818	3126
3451.60745	3145
3452.69688	3124
3453.78648	3132
3454.87624	3166
3455.96617	3160
3457.05627	3202
3458.14653	3289
3459.23695	3365
3460.32754	3474
3461.41830	3553
3462.50922	3699
3463.60031	3803
3464.69156	3785
3465.78298	3725
3466.87456	3706
3467.96631	3616
3469.05822	3567
3470.15030	3456
3471.24254	3397
3472.33495	3355
3473.42753	3274
3474.52027	3298
3475.61317	3327
3476.70624	3354
3477.79948	3380
3478.89288	3416
3479.98645	3477
3481.08018	3452
3482.17408	3432
3483.26814	3340
3484.36237	3330
3485.45676	3317
3486.55132	3295
3487.64604	3236
3488.74093	3191
3489.83599	3172
3490.93121	3148
3492.02659	3157
3493.12214	3165
3494.21786	3160
3495.31374	3150
3496.40979	3144
3497.50600	3171
3498.60238	3161
3499.69892	3196
3500.79563	3203
3501.89250	3235
3502.98954	3318
3504.08674	3325
3505.18411	3385
3506.28164	3404
3507.37934	3393
3508.47721	3355
3509.57524	3287
3510.67344	3284
3511.77180	3243
3512.87032	3189
3513.96901	3187
3515.06787	3194
3516.16689	3148
3517.26608	3107
3518.36543	3137
3519.46495	3102
3520.56464	3164
3521.66449	3146
3522.76450	3177
3523.86468	3105
3524.96502	3133
3526.06553	3132
3527.16621	3106
3528.26705	3120
3529.36806	3149
3530.46923	3134
3531.57057	3102
3532.67207	3087
3533.77374	3118
3534.87557	3116
3535.97757	3086
3537.07973	3089
3538.18206	3051
3539.28455	3047
3540.38721	3087
3541.49004	3096
3542.59303	3063
3543.69618	3090
3544.79950	3134
3545.90299	3066
3547.00664	3065
3548.11046	3059
3549.21444	3099
3550.31859	3079
3551.42290	3048
3552.52738	3042
3553.63202	3061
3554.73683	3111
3555.84181	3102
3556.94694	3088
3558.05225	3111
3559.15772	3058
3560.26336	3023
3561.36916	3057
3562.47512	3051
3563.58125	3031
3564.68755	3042
3565.79401	3052
3566.90064	3011
3568.00743	2962
3569.11439	3011
3570.22151	3010
3571.32880	3008
3572.43626	3046
3573.54388	3068
3574.65166	3111
3575.75961	3104
3576.86773	3120
3577.97601	3080
3579.08445	3109
3580.19306	3077
3581.30184	3053
3582.41078	3010
3583.51989	3029
3584.62916	3032
3585.73860	2989
3586.84820	3019
3587.95797	2972
3589.06791	3021
3590.17800	3035
3591.28827	3053
3592.39870	3053
3593.50929	3077
3594.62005	3071
3595.73098	3028
3596.84207	3042
3597.95333	3013
3599.06475	3029
3600.17634	3010
3601.28809	3004
3602.40001	2983
3603.51209	3001
3604.62434	3022
3605.73675	3041
3606.84933	3017
3607.96208	3036
3609.07499	3051
3610.18806	3129
3611.30130	3127
3612.41471	3087
3613.52828	3094
3614.64201	3125
3615.75592	3160
3616.86998	3166
3617.98422	3151
3619.09861	3136
3620.21318	3190
3621.32790	3150
3622.44280	3171
3623.55786	3151
3624.67308	3114
3625.78847	3021
3626.90403	3016
3628.01975	2996
3629.13563	2985
3630.25168	2949
3631.36790	2939
3632.48428	2920
3633.60083	2921
3634.71754	2927
3635.83442	2945
3636.95146	2962
3638.06867	2936
3639.18604	2910
3640.30358	2958
3641.42129	2942
3642.53916	2934
3643.65719	2897
3644.77539	2902
3645.89376	2916
3647.01229	2906
3648.13098	2903
3649.24984	2913
3650.36887	2885
3651.48806	2866
3652.60742	2861
3653.72694	2904
3654.84663	2876
3655.96649	2878
3657.08650	2876
3658.20669	2893
3659.32704	2912
