MZ	Intensity
1377.01381	8837
1377.72151	8800
1378.42937	8783
1379.13739	8703
1379.84558	8804
1380.55394	8915
1381.26246	9009
1381.97115	9111
1382.68000	9160
1383.38902	9292
1384.09820	9535
1384.80755	9620
1385.51706	9719
1386.22674	9872
1386.93658	10063
1387.64659	10235
1388.35677	10356
1389.06711	10480
1389.77761	10573
1390.48828	10669
1391.19912	10524
1391.91012	10292
1392.62129	10030
1393.33262	9892
1394.04412	9768
1394.75578	9642
1395.46761	9395
1396.17960	9385
1396.89176	9409
1397.60408	9516
1398.31657	9456
1399.02923	9303
1399.74205	9344
1400.45503	9486
1401.16818	9432
1401.88150	9365
1402.59498	9236
1403.30862	9098
1404.02244	8963
1404.73641	8942
1405.45056	8929
1406.16486	8813
1406.87934	8732
1407.59398	8676
1408.30878	8569
1409.02375	8555
1409.73888	8522
1410.45418	8499
1411.16965	8472
1411.88528	8534
1412.60107	8561
1413.31704	8609
1414.03316	8586
1414.74945	8509
1415.46591	8562
1416.18253	8594
1416.89932	8647
1417.61627	8589
1418.33339	8613
1419.05068	8573
1419.76813	8619
1420.48574	8770
1421.20352	8876
1421.92146	8934
1422.63957	9180
1423.35785	9415
1424.07629	9491
1424.79490	9456
1425.51367	9248
1426.23261	9182
1426.95171	9050
1427.67098	8904
1428.39041	8734
1429.11001	8713
1429.82977	8631
1430.54970	8607
1431.26979	8609
1431.99005	8591
1432.71048	8669
1433.43107	8645
1434.15182	8668
1434.87275	8618
1435.59383	8663
1436.31508	8699
1437.03650	8754
1437.75808	8641
1438.47983	8541
1439.20174	8424
1439.92382	8360
1440.64606	8379
1441.36847	8355
1442.09105	8303
1442.81379	8265
1443.53669	8220
1444.25976	8098
1444.98300	8112
1445.70640	8125
1446.42996	8154
1447.15370	8136
1447.87759	8227
1448.60165	8292
1449.32588	8315
1450.05027	8384
1450.77483	8495
1451.49956	8550
1452.22444	8457
1452.94950	8292
1453.67472	8183
1454.40010	8153
1455.12565	8126
1455.85137	7995
1456.57725	7916
1457.30329	7865
1458.02951	7834
1458.75588	7808
1459.48242	7794
1460.20913	7864
1460.93600	7844
1461.66304	7913
1462.39025	7831
1463.11761	7840
1463.84515	7846
1464.57285	7891
1465.30071	7908
1466.02874	7968
1466.75694	7974
1467.48530	7985
1468.21382	8103
1468.94252	8127
1469.67137	8081
1470.40039	8027
1471.12958	8083
1471.85893	8115
1472.58845	8161
1473.31813	8071
1474.04798	7886
1474.77800	7900
1475.50818	7948
1476.23852	7952
1476.96903	7936
1477.69971	7911
1478.43055	7811
1479.16155	7791
1479.89272	7858
1480.62406	7871
1481.35556	7773
1482.08723	7738
1482.81906	7697
1483.55106	7670
1484.28322	7697
1485.01555	7622
1485.74804	7648
1486.48070	7707
1487.21353	7679
1487.94652	7690
1488.67967	7655
1489.41299	7692
1490.14648	7737
1490.88013	7735
1491.61395	7704
1492.34793	7787
1493.08207	7824
1493.81639	7767
1494.55086	7886
1495.28551	8006
1496.02032	8037
1496.75529	7976
1497.49043	7993
1498.22573	7959
1498.96120	7824
1499.69684	7713
1500.43264	7711
1501.16860	7678
1501.90473	7598
1502.64103	7564
1503.37749	7593
1504.11412	7601
1504.85091	7570
1505.58787	7541
1506.32499	7603
1507.06228	7573
1507.79973	7582
1508.53735	7588
1509.27514	7597
1510.01309	7606
1510.75120	7654
1511.48948	7682
1512.22793	7684
1512.96654	7692
1513.70531	7691
1514.44425	7736
1515.18336	7731
1515.92263	7742
1516.66207	7796
1517.40167	7821
1518.14144	7790
1518.88138	7717
1519.62147	7642
1520.36174	7570
1521.10217	7622
1521.84276	7604
1522.58352	7665
1523.32445	7717
1524.06554	7724
1524.80679	7732
1525.54822	7783
1526.28980	7754
1527.03155	7702
1527.77347	7659
1528.51555	7628
1529.25780	7555
1530.00022	7504
1530.74279	7526
1531.48554	7514
1532.22845	7422
1532.97152	7410
1533.71476	7450
1534.45817	7464
1535.20174	7553
1535.94547	7601
1536.68938	7700
1537.43344	7741
1538.17767	7844
1538.92207	7973
1539.66663	8125
1540.41136	8262
1541.15625	8324
1541.90131	8299
1542.64654	8233
1543.39193	8209
1544.13748	8151
1544.88320	8028
1545.62909	7909
1546.37514	7787
1547.12135	7697
1547.86773	7641
1548.61428	7595
1549.36099	7479
1550.10787	7450
1550.85491	7397
1551.60212	7371
1552.34949	7384
1553.09703	7396
1553.84473	7419
1554.59260	7369
1555.34064	7410
1556.08884	7363
1556.83720	7281
1557.58573	7363
1558.33443	7403
1559.08329	7366
1559.83232	7330
1560.58151	7388
1561.33087	7400
1562.08039	7409
1562.83008	7398
1563.57993	7435
1564.32995	7387
1565.08013	7353
1565.83048	7359
1566.58099	7415
1567.33167	7449
1568.08252	7410
1568.83353	7405
1569.58470	7475
1570.33604	7538
1571.08755	7518
1571.83922	7531
1572.59106	7591
1573.34306	7708
1574.09523	7765
1574.84756	7801
1575.60006	7797
1576.35272	7782
1577.10555	7668
1577.85855	7700
1578.61171	7681
1579.36503	7629
1580.11852	7567
1580.87218	7497
1581.62600	7545
1582.37998	7517
1583.13414	7330
1583.88845	7285
1584.64294	7310
1585.39758	7261
1586.15240	7298
1586.90737	7226
1587.66252	7233
1588.41783	7231
1589.17330	7253
1589.92894	7251
1590.68474	7299
1591.44071	7239
1592.19685	7251
1592.95315	7272
1593.70962	7331
1594.46625	7366
1595.22304	7297
1595.98001	7377
1596.73713	7316
1597.49443	7368
1598.25188	7309
1599.00951	7350
1599.76730	7349
1600.52525	7343
1601.28337	7331
1602.04165	7318
1602.80010	7207
1603.55872	7124
1604.31750	7138
1605.07645	7102
1605.83556	7067
1606.59483	7043
1607.35428	7137
1608.11388	7225
1608.87366	7321
1609.63359	7408
1610.39370	7515
1611.15397	7658
1611.91440	7772
1612.67500	7905
1613.43576	8012
1614.19669	8094
1614.95779	8222
1615.71905	8313
1616.48048	8394
1617.24207	8430
1618.00382	8549
1618.76574	8542
1619.52783	8491
1620.29008	8362
1621.05250	8276
1621.81509	8170
1622.57783	8014
1623.34075	7812
1624.10383	7758
1624.86707	7665
1625.63048	7583
1626.39406	7587
1627.15780	7679
1627.92170	7707
1628.68577	7708
1629.45001	7700
1630.21441	7700
1630.97898	7642
1631.74371	7627
1632.50861	7534
1633.27367	7479
1634.03890	7460
1634.80429	7407
1635.56985	7336
1636.33558	7266
1637.10147	7309
1637.86752	7352
1638.63374	7349
1639.40013	7233
1640.16668	7196
1640.93339	7281
1641.70028	7281
1642.46732	7223
1643.23454	7172
1644.00191	7227
1644.76946	7215
1645.53716	7144
1646.30504	7105
1647.07308	7003
1647.84128	7064
1648.60965	7048
1649.37819	7058
1650.14689	7070
1650.91575	7167
1651.68478	7231
1652.45398	7216
1653.22334	7360
1653.99287	7430
1654.76256	7546
1655.53242	7665
1656.30244	7780
1657.07263	7816
1657.84298	7888
1658.61350	7873
1659.38418	7855
1660.15503	7706
1660.92605	7681
1661.69723	7624
1662.46857	7557
1663.24008	7610
1664.01176	7566
1664.78360	7465
1665.55561	7287
1666.32778	7323
1667.10012	7375
1667.87262	7206
1668.64529	7126
1669.41812	7164
1670.19112	7146
1670.96429	7179
1671.73761	7127
1672.51111	7116
1673.28477	6969
1674.05859	7006
1674.83259	6982
1675.60674	6995
1676.38106	6987
1677.15555	7029
1677.93020	6973
1678.70502	6965
1679.48000	6919
1680.25515	6910
1681.03046	6912
1681.80594	6889
1682.58159	6800
1683.35739	6751
1684.13337	6751
1684.90951	6797
1685.68581	6712
1686.46228	6633
1687.23892	6701
1688.01572	6717
1688.79269	6681
1689.56982	6620
1690.34712	6634
1691.12458	6649
1691.90221	6716
1692.68000	6702
1693.45796	6734
1694.23608	6811
1695.01437	6792
1695.79283	6870
1696.57145	6875
1697.35023	6852
1698.12918	6883
1698.90830	6801
1699.68758	6829
1700.46703	6743
1701.24664	6707
1702.02641	6663
1702.80636	6721
1703.58646	6686
1704.36674	6753
1705.14718	6757
1705.92778	6686
1706.70855	6651
1707.48948	6709
1708.27058	6704
1709.05185	6615
1709.83328	6634
1710.61487	6658
1711.39663	6747
1712.17856	6842
1712.96065	7012
1713.74291	7155
1714.52533	7209
1715.30792	7327
1716.09067	7399
1716.87359	7348
1717.65667	7267
1718.43992	7164
1719.22334	7012
1720.00692	6889
1720.79066	6918
1721.57457	6767
1722.35865	6690
1723.14289	6708
1723.92730	6815
1724.71187	6702
1725.49660	6669
1726.28151	6654
1727.06657	6641
1727.85181	6621
1728.63720	6553
1729.42277	6571
1730.20850	6519
1730.99439	6481
1731.78045	6525
1732.56668	6521
1733.35307	6453
1734.13962	6472
1734.92634	6466
1735.71323	6460
1736.50028	6430
1737.28750	6496
1738.07488	6508
1738.86243	6513
1739.65014	6474
1740.43802	6522
1741.22606	6529
1742.01427	6534
1742.80264	6496
1743.59118	6486
1744.37989	6476
1745.16876	6612
1745.95779	6553
1746.74699	6566
1747.53636	6578
1748.32589	6585
1749.11559	6618
1749.90545	6518
1750.69548	6571
1751.48567	6511
1752.27603	6553
1753.06655	6511
1753.85724	6475
1754.64809	6494
1755.43911	6502
1756.23030	6465
1757.02165	6475
1757.81316	6386
1758.60484	6369
1759.39669	6405
1760.18870	6371
1760.98088	6292
1761.77322	6283
1762.56573	6278
1763.35840	6305
1764.15124	6304
1764.94424	6272
1765.73741	6285
1766.53074	6333
1767.32424	6342
1768.11791	6325
1768.91173	6355
1769.70573	6372
1770.49989	6319
1771.29422	6291
1772.08871	6259
1772.88336	6303
1773.67819	6272
1774.47317	6183
1775.26833	6203
1776.06364	6240
1776.85913	6291
1777.65477	6240
1778.45059	6278
1779.24657	6292
1780.04271	6223
1780.83902	6151
1781.63550	6258
1782.43214	6235
1783.22894	6205
1784.02591	6150
1784.82305	6154
1785.62035	6191
1786.41782	6125
1787.21545	6145
1788.01325	6129
1788.81121	6180
1789.60934	6112
1790.40763	6137
1791.20609	6133
1792.00472	6094
1792.80351	6085
1793.60246	6103
1794.40158	6151
1795.20087	6128
1796.00032	6129
1796.79993	6095
1797.59972	6166
1798.39966	6228
1799.19978	6244
1800.00005	6337
1800.80050	6397
1801.60110	6439
1802.40188	6448
1803.20282	6568
1804.00392	6539
1804.80519	6465
1805.60662	6392
1806.40823	6408
1807.20999	6302
1808.01192	6232
1808.81402	6145
1809.61628	6159
1810.41871	6234
1811.22130	6181
1812.02406	6134
1812.82698	6190
1813.63007	6139
1814.43332	6159
1815.23674	6087
1816.04032	6100
1816.84407	6067
1817.64799	6059
1818.45207	6110
1819.25631	6092
1820.06072	6101
1820.86530	6094
1821.67004	6063
1822.47495	6088
1823.28002	6188
1824.08526	6158
1824.89066	6186
1825.69623	6199
1826.50196	6151
1827.30786	6102
1828.11392	6098
1828.92015	6160
1829.72655	6116
1830.53311	6055
1831.33983	5990
1832.14672	6027
1832.95378	6069
1833.76100	6057
1834.56839	5965
1835.37594	5905
1836.18366	6032
1836.99154	6114
1837.79959	6169
1838.60780	6169
1839.41618	6151
1840.22472	6095
1841.03343	6151
1841.84231	6266
1842.65135	6372
1843.46055	6496
1844.26992	6684
1845.07946	6799
1845.88916	6876
1846.69902	6978
1847.50906	7114
1848.31925	7159
1849.12962	7045
1849.94014	6865
1850.75084	6745
1851.56170	6530
1852.37272	6450
1853.18391	6306
1853.99526	6250
1854.80678	6142
1855.61847	6106
1856.43032	6113
1857.24233	6128
1858.05452	6130
1858.86686	6079
1859.67937	6087
1860.49205	6076
1861.30489	6095
1862.11790	6023
1862.93107	6019
1863.74441	5984
1864.55792	6036
1865.37158	6022
1866.18542	5982
1866.99942	6015
1867.81358	6007
1868.62791	6034
1869.44241	6095
1870.25707	6086
1871.07190	6035
1871.88689	6066
1872.70205	5990
1873.51737	6034
1874.33285	6022
1875.14851	6014
1875.96433	6062
1876.78031	6058
1877.59646	6040
1878.41277	6036
1879.22925	6050
1880.04590	6035
1880.86271	6083
1881.67968	6150
1882.49682	6160
1883.31413	6198
1884.13160	6237
1884.94924	6284
1885.76704	6216
1886.58501	6181
1887.40314	6239
1888.22144	6173
1889.03990	6182
1889.85853	6125
1890.67733	6082
1891.49628	6035
1892.31541	6054
1893.13470	5964
1893.95415	6036
1894.77378	5972
1895.59356	5899
1896.41351	5934
1897.23363	5919
1898.05391	5923
1898.87436	5861
1899.69497	5861
1900.51575	5931
1901.33669	5887
1902.15780	5835
1902.97908	5812
1903.80052	5820
1904.62212	5825
1905.44389	5885
1906.26583	5825
1907.08793	5829
1907.91019	5883
1908.73262	5865
1909.55522	5734
1910.37798	5841
1911.20091	5788
1912.02400	5787
1912.84726	5785
1913.67068	5757
1914.49427	5736
1915.31803	5606
1916.14194	5731
1916.96603	5603
1917.79028	5816
1918.61469	5658
1919.43927	5822
1920.26402	5615
1921.08893	5894
1921.91401	5655
1922.73925	5910
1923.56466	5628
1924.39023	5896
1925.21597	5649
1926.04187	5906
1926.86794	5697
1927.69417	5784
1928.52057	5705
1929.34714	5744
1930.17387	5839
1931.00076	5780
1931.82782	5961
1932.65505	5896
1933.48244	6011
1934.31000	5802
1935.13772	5997
1935.96560	5746
1936.79366	5895
1937.62187	5666
1938.45026	5700
1939.27881	5543
1940.10752	5696
1940.93640	5568
1941.76544	5644
1942.59465	5581
1943.42403	5525
1944.25357	5597
1945.08327	5564
1945.91314	5601
1946.74318	5442
1947.57338	5516
1948.40375	5552
1949.23428	5594
1950.06498	5559
1950.89584	5579
1951.72687	5587
1952.55806	5540
1953.38942	5572
1954.22095	5542
1955.05264	5578
1955.88449	5605
1956.71651	5581
1957.54870	5572
1958.38105	5558
1959.21356	5540
1960.04625	5522
1960.87909	5541
1961.71211	5464
1962.54528	5513
1963.37863	5469
1964.21213	5489
1965.04581	5499
1965.87965	5530
1966.71365	5467
1967.54782	5408
1968.38215	5353
1969.21665	5380
1970.05132	5382
1970.88615	5463
1971.72115	5511
1972.55631	5515
1973.39164	5495
1974.22713	5627
1975.06278	5680
1975.89861	5840
1976.73460	5948
1977.57075	6072
1978.40707	6232
1979.24355	6277
1980.08020	6287
1980.91702	6157
1981.75400	6160
1982.59114	6005
1983.42845	5875
1984.26593	5713
1985.10357	5615
1985.94138	5545
1986.77935	5484
1987.61748	5474
1988.45579	5467
1989.29426	5468
1990.13289	5436
1990.97169	5402
1991.81065	5375
1992.64978	5402
1993.48908	5413
1994.32854	5403
1995.16816	5481
1996.00795	5436
1996.84791	5420
1997.68803	5354
1998.52831	5399
1999.36877	5417
2000.20938	5483
2001.05017	5401
2001.89111	5542
2002.73223	5699
2003.57351	5855
2004.41495	5953
2005.25656	6080
2006.09833	6111
2006.94027	6086
2007.78238	6098
2008.62465	5911
2009.46708	5771
2010.30969	5729
2011.15245	5660
2011.99538	5556
2012.83848	5588
2013.68174	5558
2014.52517	5547
2015.36876	5487
2016.21252	5473
2017.05645	5495
2017.90054	5540
2018.74479	5459
2019.58921	5417
2020.43379	5441
2021.27854	5372
2022.12346	5303
2022.96854	5272
2023.81379	5373
2024.65920	5370
2025.50478	5287
2026.35052	5345
2027.19643	5295
2028.04250	5308
2028.88874	5340
2029.73514	5366
2030.58171	5338
2031.42844	5345
2032.27534	5381
2033.12241	5427
2033.96964	5397
2034.81703	5386
2035.66460	5396
2036.51232	5390
2037.36021	5388
2038.20827	5336
2039.05649	5327
2039.90488	5300
2040.75343	5366
2041.60215	5328
2042.45103	5271
2043.30008	5208
2044.14930	5257
2044.99868	5282
2045.84822	5308
2046.69793	5335
2047.54781	5344
2048.39785	5288
2049.24805	5297
2050.09843	5286
2050.94896	5272
2051.79967	5221
2052.65053	5304
2053.50157	5263
2054.35276	5212
2055.20413	5209
2056.05566	5221
2056.90735	5210
2057.75921	5262
2058.61123	5267
2059.46342	5286
2060.31578	5261
2061.16830	5241
2062.02099	5166
2062.87384	5141
2063.72685	5142
2064.58004	5194
2065.43338	5207
2066.28690	5199
2067.14057	5249
2067.99442	5228
2068.84843	5243
2069.70260	5278
2070.55694	5367
2071.41144	5496
2072.26611	5586
2073.12095	5641
2073.97595	5565
2074.83112	5541
2075.68645	5385
2076.54194	5379
2077.39761	5368
2078.25343	5296
2079.10942	5275
2079.96558	5211
2080.82191	5225
2081.67839	5197
2082.53505	5249
2083.39187	5218
2084.24885	5243
2085.10600	5157
2085.96332	5172
2086.82080	5106
2087.67844	5116
2088.53625	5086
2089.39423	5055
2090.25237	5052
2091.11068	5087
2091.96915	5130
2092.82779	5132
2093.68659	5100
2094.54556	5141
2095.40470	5137
2096.26399	5173
2097.12346	5185
2097.98309	5192
2098.84288	5207
2099.70284	5162
2100.56297	5208
2101.42326	5173
2102.28372	5132
2103.14434	5117
2104.00513	5135
2104.86608	5115
2105.72720	5185
2106.58848	5140
2107.44993	5125
2108.31154	5146
2109.17332	5163
2110.03526	5195
2110.89737	5153
2111.75965	5235
2112.62209	5242
2113.48469	5375
2114.34747	5383
2115.21040	5490
2116.07350	5581
2116.93677	5686
2117.80020	5873
2118.66380	5964
2119.52756	6055
2120.39149	5884
2121.25559	5760
2122.11984	5637
2122.98427	5491
2123.84886	5313
2124.71361	5218
2125.57853	5120
2126.44362	5131
2127.30887	5049
2128.17429	5038
2129.03987	5063
2129.90561	4960
2130.77153	4966
2131.63760	5069
2132.50385	5049
2133.37025	4997
2134.23683	4983
2135.10357	5065
2135.97047	5003
2136.83754	5010
2137.70477	5026
2138.57217	5032
2139.43974	5025
2140.30747	5068
2141.17537	5082
2142.04343	5066
2142.91165	5101
2143.78005	5035
2144.64860	5029
2145.51733	5081
2146.38621	5140
2147.25527	5109
2148.12449	5099
2148.99387	5112
2149.86342	5084
2150.73313	5026
2151.60301	5034
2152.47306	5072
2153.34327	5023
2154.21365	4967
2155.08419	4980
2155.95489	4938
2156.82577	4969
2157.69680	4968
2158.56801	4923
2159.43937	4908
2160.31091	4917
2161.18261	4957
2162.05447	4898
2162.92650	4872
2163.79869	4868
2164.67105	4895
2165.54358	4850
2166.41627	4908
2167.28913	4888
2168.16215	4851
2169.03533	4763
2169.90868	4829
2170.78220	4828
2171.65588	4801
2172.52973	4776
2173.40375	4849
2174.27792	4910
2175.15227	4829
2176.02678	4751
2176.90145	4794
2177.77629	4825
2178.65130	4808
2179.52647	4846
2180.40180	4772
2181.27730	4765
2182.15297	4796
2183.02880	4776
2183.90480	4769
2184.78096	4817
2185.65729	4792
2186.53378	4759
2187.41044	4782
2188.28726	4855
2189.16425	4862
2190.04141	4873
2190.91873	4816
2191.79621	4773
2192.67386	4765
2193.55168	4781
2194.42966	4722
2195.30780	4758
2196.18612	4698
2197.06459	4717
2197.94324	4731
2198.82204	4776
2199.70102	4795
2200.58015	4729
2201.45946	4731
2202.33893	4811
2203.21856	4784
2204.09836	4741
2204.97833	4751
2205.85846	4751
2206.73875	4661
2207.61921	4676
2208.49984	4682
2209.38063	4709
2210.26159	4653
2211.14271	4639
2212.02400	4628
2212.90545	4595
2213.78707	4601
2214.66885	4605
2215.55080	4574
2216.43291	4569
2217.31519	4658
2218.19764	4623
2219.08025	4674
2219.96302	4694
2220.84596	4803
2221.72907	4764
2222.61234	4767
2223.49578	4733
2224.37938	4664
2225.26315	4699
2226.14708	4702
2227.03118	4693
2227.91544	4681
2228.79987	4648
2229.68446	4592
2230.56922	4619
2231.45415	4628
2232.33924	4623
2233.22449	4564
2234.10991	4586
2234.99550	4618
2235.88125	4645
2236.76717	4599
2237.65325	4609
2238.53950	4624
2239.42591	4591
2240.31249	4627
2241.19923	4528
2242.08614	4541
2242.97321	4585
2243.86045	4604
2244.74786	4568
2245.63543	4567
2246.52316	4546
2247.41106	4515
2248.29913	4515
2249.18736	4543
2250.07576	4587
2250.96432	4540
2251.85305	4525
2252.74194	4586
2253.63100	4576
2254.52022	4582
2255.40961	4606
2256.29916	4588
2257.18888	4516
2258.07877	4566
2258.96882	4540
2259.85903	4534
2260.74941	4503
2261.63996	4530
2262.53067	4648
2263.42154	4726
2264.31259	4783
2265.20379	4917
2266.09517	5067
2266.98670	5134
2267.87841	5213
2268.77027	5232
2269.66231	5228
2270.55451	5196
2271.44687	5019
2272.33940	4974
2273.23210	4801
2274.12496	4785
2275.01798	4672
2275.91117	4575
2276.80453	4525
2277.69805	4560
2278.59174	4594
2279.48559	4554
2280.37961	4500
2281.27379	4558
2282.16814	4543
2283.06265	4494
2283.95733	4450
2284.85218	4539
2285.74719	4538
2286.64236	4539
2287.53770	4449
2288.43321	4428
2289.32888	4453
2290.22471	4483
2291.12072	4427
2292.01688	4437
2292.91321	4500
2293.80971	4442
2294.70637	4447
2295.60320	4419
2296.50020	4416
2297.39736	4400
2298.29468	4328
2299.19217	4407
2300.08982	4417
2300.98764	4422
2301.88563	4400
2302.78378	4443
2303.68210	4493
2304.58058	4519
2305.47922	4505
2306.37804	4477
2307.27701	4412
2308.17616	4445
2309.07546	4415
2309.97494	4419
2310.87458	4405
2311.77438	4475
2312.67435	4442
2313.57448	4399
2314.47478	4395
2315.37525	4467
2316.27588	4373
2317.17668	4384
2318.07764	4406
2318.97876	4439
2319.88006	4392
2320.78151	4372
2321.68314	4371
2322.58492	4301
2323.48688	4342
2324.38900	4359
2325.29128	4372
2326.19373	4340
2327.09634	4421
2327.99912	4439
2328.90207	4424
2329.80518	4462
2330.70846	4397
2331.61190	4400
2332.51550	4345
2333.41928	4337
2334.32321	4334
2335.22732	4351
2336.13158	4362
2337.03602	4391
2337.94062	4365
2338.84538	4409
2339.75031	4289
2340.65540	4304
2341.56066	4320
2342.46609	4333
2343.37168	4332
2344.27743	4336
2345.18335	4283
2346.08944	4307
2346.99569	4257
2347.90211	4345
2348.80869	4359
2349.71544	4337
2350.62235	4320
2351.52943	4320
2352.43668	4354
2353.34408	4271
2354.25166	4272
2355.15940	4293
2356.06730	4301
2356.97537	4273
2357.88361	4302
2358.79201	4275
2359.70058	4226
2360.60931	4192
2361.51821	4214
2362.42727	4256
2363.33650	4189
2364.24589	4284
2365.15545	4219
2366.06517	4256
2366.97506	4270
2367.88511	4276
2368.79533	4208
2369.70572	4218
2370.61627	4224
2371.52698	4239
2372.43787	4208
2373.34891	4287
2374.26012	4227
2375.17150	4230
2376.08304	4246
2376.99475	4263
2377.90662	4280
2378.81866	4358
2379.73086	4260
2380.64323	4319
2381.55577	4190
2382.46847	4252
2383.38133	4264
2384.29436	4261
2385.20756	4165
2386.12092	4180
2387.03444	4221
2387.94814	4177
2388.86199	4156
2389.77601	4183
2390.69020	4206
2391.60456	4194
2392.51907	4181
2393.43376	4292
2394.34861	4347
2395.26362	4331
2396.17880	4339
2397.09414	4450
2398.00965	4513
2398.92533	4570
2399.84117	4536
2400.75718	4507
2401.67335	4480
2402.58968	4420
2403.50619	4354
2404.42285	4242
2405.33969	4229
2406.25668	4253
2407.17385	4186
2408.09118	4195
2409.00867	4148
2409.92633	4170
2410.84415	4159
2411.76214	4167
2412.68030	4170
2413.59862	4126
2414.51711	4148
2415.43576	4160
2416.35457	4128
2417.27356	4066
2418.19270	4102
2419.11201	4108
2420.03149	4124
2420.95114	4100
2421.87094	4115
2422.79092	4131
2423.71106	4062
2424.63136	4133
2425.55183	4093
2426.47247	4083
2427.39327	4095
2428.31423	4129
2429.23536	4102
2430.15666	4116
2431.07812	4110
2431.99975	4120
2432.92154	4112
2433.84350	4112
2434.76562	4132
2435.68791	4104
2436.61037	4103
2437.53298	4113
2438.45577	4110
2439.37872	4048
2440.30183	4084
2441.22511	4099
2442.14856	4022
2443.07217	4074
2443.99595	4079
2444.91989	4050
2445.84400	4025
2446.76827	4001
2447.69271	4034
2448.61731	4027
2449.54208	4055
2450.46701	4096
2451.39211	4161
2452.31737	4211
2453.24280	4220
2454.16840	4257
2455.09416	4442
2456.02009	4557
2456.94618	4590
2457.87243	4588
2458.79885	4465
2459.72544	4418
2460.65219	4392
2461.57911	4291
2462.50619	4186
2463.43344	4125
2464.36086	4059
2465.28843	4034
2466.21618	4056
2467.14409	4065
2468.07216	4032
2469.00040	4008
2469.92881	3970
2470.85738	3967
2471.78612	3961
2472.71502	3990
2473.64408	4025
2474.57332	4038
2475.50271	3969
2476.43228	4028
2477.36200	4024
2478.29190	3996
2479.22196	3966
2480.15218	4021
2481.08257	4052
2482.01312	4043
2482.94384	4020
2483.87473	4006
2484.80578	4012
2485.73700	4010
2486.66838	4023
2487.59993	4039
2488.53164	4000
2489.46351	3943
2490.39556	3987
2491.32777	4030
2492.26014	4063
2493.19268	4008
2494.12538	3986
2495.05825	3945
2495.99129	3972
2496.92449	3979
2497.85785	3953
2498.79138	3925
2499.72508	3928
2500.65894	3952
2501.59297	3960
2502.52716	3889
2503.46151	3934
2504.39604	3926
2505.33072	3886
2506.26558	3851
2507.20060	3877
2508.13578	3932
2509.07113	3885
2510.00664	3898
2510.94232	3875
2511.87817	3919
2512.81418	3932
2513.75036	3919
2514.68670	3891
2515.62320	3905
2516.55988	3862
2517.49671	3917
2518.43371	3964
2519.37088	3988
2520.30822	3953
2521.24571	4002
2522.18338	3925
2523.12121	3927
2524.05920	3925
2524.99736	3933
2525.93569	3933
2526.87418	3897
2527.81283	3870
2528.75165	3898
2529.69064	3871
2530.62979	3887
2531.56911	3854
2532.50859	3941
2533.44824	3919
2534.38805	3879
2535.32803	3851
2536.26817	3909
2537.20848	3818
2538.14896	3784
2539.08960	3844
2540.03040	3873
2540.97137	3818
2541.91251	3808
2542.85381	3825
2543.79528	3766
2544.73691	3785
2545.67870	3827
2546.62067	3769
2547.56279	3785
2548.50509	3790
2549.44755	3776
2550.39017	3754
2551.33296	3781
2552.27591	3840
2553.21903	3828
2554.16232	3788
2555.10577	3791
2556.04938	3835
2556.99316	3783
2557.93711	3803
2558.88122	3768
2559.82550	3829
2560.76994	3818
2561.71455	3837
2562.65932	3811
2563.60426	3808
2564.54936	3820
2565.49463	3872
2566.44006	3866
2567.38566	3957
2568.33143	3956
2569.27736	4006
2570.22345	3960
2571.16972	4035
2572.11614	4062
2573.06273	4074
2574.00949	4072
2574.95641	3979
2575.90350	3947
2576.85075	3886
2577.79817	3938
2578.74575	3838
2579.69350	3845
2580.64142	3828
2581.58950	3779
2582.53774	3753
2583.48615	3747
2584.43473	3774
2585.38347	3809
2586.33237	3758
2587.28144	3812
2588.23068	3777
2589.18008	3736
2590.12965	3742
2591.07938	3715
2592.02928	3738
2592.97934	3749
2593.92957	3821
2594.87997	3737
2595.83052	3723
2596.78125	3742
2597.73214	3718
2598.68319	3728
2599.63441	3673
2600.58580	3736
2601.53735	3695
2602.48907	3724
2603.44095	3690
2604.39300	3736
2605.34521	3711
2606.29759	3729
2607.25013	3769
2608.20284	3791
2609.15571	3768
2610.10875	3789
2611.06196	3797
2612.01533	3792
2612.96886	3813
2613.92256	3833
2614.87643	3803
2615.83046	3766
2616.78466	3790
2617.73902	3826
2618.69354	3819
2619.64824	3842
2620.60309	3821
2621.55812	3816
2622.51331	3853
2623.46866	3851
2624.42418	3821
2625.37986	3857
2626.33571	3889
2627.29173	3801
2628.24791	3784
2629.20425	3800
2630.16076	3771
2631.11744	3665
2632.07428	3719
2633.03129	3690
2633.98846	3670
2634.94580	3641
2635.90330	3610
2636.86097	3656
2637.81880	3638
2638.77680	3669
2639.73497	3674
2640.69330	3666
2641.65179	3689
2642.61045	3709
2643.56928	3660
2644.52827	3669
2645.48743	3646
2646.44675	3645
2647.40623	3637
2648.36589	3606
2649.32570	3650
2650.28569	3597
2651.24583	3676
2652.20615	3654
2653.16663	3614
2654.12727	3651
2655.08808	3637
2656.04906	3664
2657.01020	3637
2657.97150	3709
2658.93297	3658
2659.89461	3596
2660.85641	3609
2661.81838	3656
2662.78051	3631
2663.74281	3653
2664.70527	3708
2665.66790	3715
2666.63069	3715
2667.59365	3693
2668.55677	3730
2669.52006	3830
2670.48352	3899
2671.44714	3914
2672.41092	3949
2673.37487	3948
2674.33899	3880
2675.30327	3862
