MZ	Intensity
1225.34004	13458
1226.01137	13276
1226.68285	13094
1227.35451	12982
1228.02633	12875
1228.69831	12849
1229.37046	12712
1230.04278	12695
1230.71526	12693
1231.38790	12740
1232.06071	12715
1232.73369	12751
1233.40683	12823
1234.08014	12936
1234.75361	13152
1235.42725	13298
1236.10105	13491
1236.77502	13770
1237.44915	14118
1238.12345	14523
1238.79791	14780
1239.47254	14930
1240.14734	15025
1240.82230	15129
1241.49742	15189
1242.17271	15130
1242.84817	15006
1243.52379	14811
1244.19958	14591
1244.87553	14359
1245.55165	14014
1246.22793	13776
1246.90438	13583
1247.58099	13484
1248.25777	13307
1248.93472	13153
1249.61183	13027
1250.28910	12977
1250.96654	12936
1251.64415	12911
1252.32192	12951
1252.99985	12953
1253.67795	13002
1254.35622	12986
1255.03465	12918
1255.71325	12919
1256.39201	12890
1257.07094	12943
1257.75003	12982
1258.42929	12994
1259.10872	12998
1259.78831	13012
1260.46806	13110
1261.14798	13325
1261.82807	13605
1262.50832	13953
1263.18873	14235
1263.86931	14452
1264.55006	14587
1265.23097	14775
1265.91205	14940
1266.59329	14972
1267.27470	14851
1267.95627	14771
1268.63801	14693
1269.31992	14498
1270.00198	14337
1270.68422	14042
1271.36662	13872
1272.04918	13788
1272.73191	13748
1273.41481	13802
1274.09787	13878
1274.78110	14023
1275.46449	14099
1276.14805	14240
1276.83177	14272
1277.51566	14358
1278.19971	14429
1278.88393	14415
1279.56831	14411
1280.25286	14536
1280.93758	14691
1281.62246	14757
1282.30750	14917
1282.99271	15053
1283.67809	15096
1284.36363	15096
1285.04933	15038
1285.73521	14937
1286.42124	14699
1287.10745	14496
1287.79381	14250
1288.48035	14048
1289.16704	13894
1289.85391	13814
1290.54094	13670
1291.22813	13638
1291.91549	13504
1292.60302	13430
1293.29071	13360
1293.97856	13330
1294.66658	13311
1295.35477	13264
1296.04312	13200
1296.73164	13234
1297.42032	13269
1298.10917	13333
1298.79818	13345
1299.48736	13423
1300.17670	13448
1300.86621	13462
1301.55588	13463
1302.24572	13512
1302.93573	13565
1303.62590	13613
1304.31623	13711
1305.00674	13812
1305.69740	14068
1306.38823	14193
1307.07923	14341
1307.77039	14452
1308.46172	14501
1309.15321	14610
1309.84487	14685
1310.53669	14686
1311.22868	14582
1311.92084	14433
1312.61316	14254
1313.30564	14149
1313.99829	13842
1314.69111	13684
1315.38409	13582
1316.07723	13581
1316.77055	13524
1317.46402	13517
1318.15766	13427
1318.85147	13456
1319.54544	13470
1320.23958	13532
1320.93389	13460
1321.62835	13535
1322.32299	13610
1323.01779	13649
1323.71275	13710
1324.40788	13868
1325.10318	14011
1325.79864	14158
1326.49426	14301
1327.19005	14370
1327.88601	14478
1328.58213	14457
1329.27842	14438
1329.97487	14354
1330.67149	14189
1331.36827	14023
1332.06522	13805
1332.76234	13662
1333.45962	13511
1334.15706	13450
1334.85467	13396
1335.55245	13423
1336.25039	13389
1336.94849	13406
1337.64676	13479
1338.34520	13638
1339.04380	13874
1339.74257	14119
1340.44150	14430
1341.14060	14758
1341.83986	14994
1342.53929	15225
1343.23888	15369
1343.93864	15542
1344.63857	15659
1345.33866	15715
1346.03891	15718
1346.73933	15688
1347.43992	15659
1348.14067	15578
1348.84159	15493
1349.54267	15339
1350.24392	15121
1350.94533	14863
1351.64691	14660
1352.34865	14417
1353.05056	14215
1353.75263	14092
1354.45487	14031
1355.15727	14044
1355.85984	14086
1356.56258	14190
1357.26548	14217
1357.96854	14301
1358.67178	14412
1359.37517	14453
1360.07873	14483
1360.78246	14472
1361.48635	14510
1362.19041	14595
1362.89463	14678
1363.59902	14725
1364.30358	14739
1365.00829	14781
1365.71318	14737
1366.41823	14703
1367.12344	14621
1367.82882	14706
1368.53437	14716
1369.24008	14802
1369.94596	14841
1370.65200	14908
1371.35820	14879
1372.06458	14929
1372.77111	14938
1373.47782	14896
1374.18468	14772
1374.89172	14723
1375.59892	14642
1376.30628	14521
1377.01381	14506
1377.72151	14430
1378.42937	14312
1379.13739	14372
1379.84558	14395
1380.55394	14589
1381.26246	14808
1381.97115	14940
1382.68000	15136
1383.38902	15337
1384.09820	15464
1384.80755	15572
1385.51706	15745
1386.22674	15839
1386.93658	15995
1387.64659	16083
1388.35677	16191
1389.06711	16256
1389.77761	16270
1390.48828	16225
1391.19912	16171
1391.91012	16076
1392.62129	15959
1393.33262	15844
1394.04412	15788
1394.75578	15704
1395.46761	15493
1396.17960	15125
1396.89176	14816
1397.60408	14686
1398.31657	14644
1399.02923	14640
1399.74205	14709
1400.45503	14695
1401.16818	14523
1401.88150	14464
1402.59498	14245
1403.30862	14011
1404.02244	13796
1404.73641	13632
1405.45056	13524
1406.16486	13402
1406.87934	13255
1407.59398	13159
1408.30878	13137
1409.02375	13071
1409.73888	12985
1410.45418	12998
1411.16965	13070
1411.88528	12997
1412.60107	12933
1413.31704	13003
1414.03316	13029
1414.74945	13014
1415.46591	13013
1416.18253	13032
1416.89932	13073
1417.61627	13055
1418.33339	12950
1419.05068	12898
1419.76813	12860
1420.48574	12943
1421.20352	12930
1421.92146	13060
1422.63957	13109
1423.35785	13164
1424.07629	13206
1424.79490	13350
1425.51367	13509
1426.23261	13704
1426.95171	13972
1427.67098	14303
1428.39041	14765
1429.11001	15201
1429.82977	15416
1430.54970	15522
1431.26979	15648
1431.99005	15719
1432.71048	15752
1433.43107	15721
1434.15182	15734
1434.87275	15718
1435.59383	15673
1436.31508	15460
1437.03650	15215
1437.75808	14766
1438.47983	14301
1439.20174	13864
1439.92382	13478
1440.64606	13191
1441.36847	12981
1442.09105	12883
1442.81379	12756
1443.53669	12665
1444.25976	12627
1444.98300	12714
1445.70640	12768
1446.42996	12802
1447.15370	12800
1447.87759	12909
1448.60165	12999
1449.32588	13174
1450.05027	13247
1450.77483	13311
1451.49956	13263
1452.22444	13217
1452.94950	13181
1453.67472	13084
1454.40010	12915
1455.12565	12793
1455.85137	12669
1456.57725	12549
1457.30329	12396
1458.02951	12351
1458.75588	12336
1459.48242	12320
1460.20913	12255
1460.93600	12245
1461.66304	12240
1462.39025	12268
1463.11761	12313
1463.84515	12420
1464.57285	12540
1465.30071	12564
1466.02874	12619
1466.75694	12808
1467.48530	13016
1468.21382	13115
1468.94252	13204
1469.67137	13359
1470.40039	13515
1471.12958	13575
1471.85893	13536
1472.58845	13583
1473.31813	13646
1474.04798	13663
1474.77800	13716
1475.50818	13765
1476.23852	13757
1476.96903	13775
1477.69971	13796
1478.43055	13761
1479.16155	13598
1479.89272	13363
1480.62406	13127
1481.35556	12935
1482.08723	12804
1482.81906	12727
1483.55106	12582
1484.28322	12574
1485.01555	12637
1485.74804	12655
1486.48070	12675
1487.21353	12765
1487.94652	12915
1488.67967	13108
1489.41299	13442
1490.14648	13826
1490.88013	14219
1491.61395	14597
1492.34793	14902
1493.08207	15133
1493.81639	15307
1494.55086	15424
1495.28551	15399
1496.02032	15383
1496.75529	15294
1497.49043	15202
1498.22573	15014
1498.96120	14747
1499.69684	14411
1500.43264	13990
1501.16860	13636
1501.90473	13314
1502.64103	13087
1503.37749	12931
1504.11412	12885
1504.85091	12902
1505.58787	12914
1506.32499	12934
1507.06228	12940
1507.79973	13027
1508.53735	13144
1509.27514	13337
1510.01309	13480
1510.75120	13575
1511.48948	13672
1512.22793	13843
1512.96654	13965
1513.70531	13916
1514.44425	13810
1515.18336	13717
1515.92263	13602
1516.66207	13484
1517.40167	13325
1518.14144	13255
1518.88138	13169
1519.62147	13137
1520.36174	13078
1521.10217	13055
1521.84276	13011
1522.58352	13011
1523.32445	12990
1524.06554	12937
1524.80679	12900
1525.54822	12827
1526.28980	12820
1527.03155	12783
1527.77347	12783
1528.51555	12759
1529.25780	12779
1530.00022	12839
1530.74279	12919
1531.48554	12937
1532.22845	13140
1532.97152	13443
1533.71476	13838
1534.45817	14226
1535.20174	14586
1535.94547	14796
1536.68938	14977
1537.43344	15136
1538.17767	15215
1538.92207	15223
1539.66663	15222
1540.41136	15240
1541.15625	15150
1541.90131	14980
1542.64654	14789
1543.39193	14549
1544.13748	14275
1544.88320	14038
1545.62909	13873
1546.37514	13698
1547.12135	13638
1547.86773	13572
1548.61428	13472
1549.36099	13443
1550.10787	13545
1550.85491	13695
1551.60212	13794
1552.34949	13947
1553.09703	14160
1553.84473	14315
1554.59260	14460
1555.34064	14471
1556.08884	14464
1556.83720	14402
1557.58573	14385
1558.33443	14357
1559.08329	14271
1559.83232	14095
1560.58151	13853
1561.33087	13636
1562.08039	13503
1562.83008	13391
1563.57993	13282
1564.32995	13240
1565.08013	13213
1565.83048	13244
1566.58099	13256
1567.33167	13392
1568.08252	13523
1568.83353	13711
1569.58470	13816
1570.33604	13994
1571.08755	14078
1571.83922	14237
1572.59106	14397
1573.34306	14487
1574.09523	14545
1574.84756	14628
1575.60006	14603
1576.35272	14542
1577.10555	14535
1577.85855	14573
1578.61171	14612
1579.36503	14644
1580.11852	14703
1580.87218	14719
1581.62600	14755
1582.37998	14657
1583.13414	14573
1583.88845	14525
1584.64294	14489
1585.39758	14316
1586.15240	14144
1586.90737	13945
1587.66252	13840
1588.41783	13740
1589.17330	13586
1589.92894	13454
1590.68474	13507
1591.44071	13566
1592.19685	13621
1592.95315	13663
1593.70962	13753
1594.46625	13911
1595.22304	14046
1595.98001	14307
1596.73713	14484
1597.49443	14592
1598.25188	14669
1599.00951	14772
1599.76730	14868
1600.52525	14862
1601.28337	14888
1602.04165	14752
1602.80010	14644
1603.55872	14512
1604.31750	14352
1605.07645	14106
1605.83556	13896
1606.59483	13739
1607.35428	13575
1608.11388	13511
1608.87366	13546
1609.63359	13686
1610.39370	13897
1611.15397	14087
1611.91440	14360
1612.67500	14579
1613.43576	14817
1614.19669	15022
1614.95779	15162
1615.71905	15281
1616.48048	15400
1617.24207	15486
1618.00382	15523
1618.76574	15526
1619.52783	15537
1620.29008	15520
1621.05250	15420
1621.81509	15295
1622.57783	15163
1623.34075	14892
1624.10383	14607
1624.86707	14338
1625.63048	14084
1626.39406	13783
1627.15780	13592
1627.92170	13458
1628.68577	13357
1629.45001	13249
1630.21441	13207
1630.97898	13166
1631.74371	13080
1632.50861	12999
1633.27367	13004
1634.03890	13036
1634.80429	13032
1635.56985	13100
1636.33558	13221
1637.10147	13261
1637.86752	13381
1638.63374	13573
1639.40013	13748
1640.16668	13928
1640.93339	14037
1641.70028	14251
1642.46732	14458
1643.23454	14582
1644.00191	14543
1644.76946	14452
1645.53716	14408
1646.30504	14296
1647.07308	14106
1647.84128	13835
1648.60965	13561
1649.37819	13290
1650.14689	13229
1650.91575	13223
1651.68478	13298
1652.45398	13349
1653.22334	13519
1653.99287	13650
1654.76256	13897
1655.53242	14150
1656.30244	14510
1657.07263	14793
1657.84298	14994
1658.61350	15165
1659.38418	15282
1660.15503	15424
1660.92605	15499
1661.69723	15542
1662.46857	15525
1663.24008	15519
1664.01176	15522
1664.78360	15441
1665.55561	15188
1666.32778	14903
1667.10012	14489
1667.87262	14016
1668.64529	13517
1669.41812	13248
1670.19112	13051
1670.96429	12880
1671.73761	12793
1672.51111	12743
1673.28477	12780
1674.05859	12774
1674.83259	12736
1675.60674	12691
1676.38106	12805
1677.15555	12939
1677.93020	13043
1678.70502	13068
1679.48000	13217
1680.25515	13337
1681.03046	13343
1681.80594	13299
1682.58159	13342
1683.35739	13296
1684.13337	13245
1684.90951	13194
1685.68581	13129
1686.46228	13137
1687.23892	13087
1688.01572	13043
1688.79269	12992
1689.56982	12972
1690.34712	12900
1691.12458	12843
1691.90221	12789
1692.68000	12790
1693.45796	12853
1694.23608	12963
1695.01437	13103
1695.79283	13167
1696.57145	13344
1697.35023	13471
1698.12918	13640
1698.90830	13723
1699.68758	13759
1700.46703	13848
1701.24664	14071
1702.02641	14183
1702.80636	14263
1703.58646	14384
1704.36674	14557
1705.14718	14694
1705.92778	14683
1706.70855	14651
1707.48948	14567
1708.27058	14434
1709.05185	14249
1709.83328	14075
1710.61487	13850
1711.39663	13609
1712.17856	13501
1712.96065	13355
1713.74291	13283
1714.52533	13288
1715.30792	13417
1716.09067	13495
1716.87359	13525
1717.65667	13623
1718.43992	13746
1719.22334	13914
1720.00692	14050
1720.79066	14278
1721.57457	14389
1722.35865	14518
1723.14289	14675
1723.92730	14780
1724.71187	14798
1725.49660	14659
1726.28151	14559
1727.06657	14412
1727.85181	14246
1728.63720	13982
1729.42277	13676
1730.20850	13399
1730.99439	13267
1731.78045	13213
1732.56668	13133
1733.35307	13079
1734.13962	12977
1734.92634	12884
1735.71323	12897
1736.50028	12870
1737.28750	12918
1738.07488	12934
1738.86243	12963
1739.65014	12970
1740.43802	12972
1741.22606	13004
1742.01427	13102
1742.80264	13221
1743.59118	13314
1744.37989	13495
1745.16876	13645
1745.95779	13864
1746.74699	14043
1747.53636	14155
1748.32589	14295
1749.11559	14338
1749.90545	14353
1750.69548	14302
1751.48567	14213
1752.27603	14026
1753.06655	13845
1753.85724	13723
1754.64809	13530
1755.43911	13381
1756.23030	13294
1757.02165	13250
1757.81316	13122
1758.60484	13135
1759.39669	13277
1760.18870	13497
1760.98088	13723
1761.77322	13995
1762.56573	14262
1763.35840	14479
1764.15124	14661
1764.94424	14801
1765.73741	14959
1766.53074	15071
1767.32424	15124
1768.11791	15074
1768.91173	15046
1769.70573	15044
1770.49989	14936
1771.29422	14738
1772.08871	14570
1772.88336	14442
1773.67819	14268
1774.47317	14090
1775.26833	13968
1776.06364	13848
1776.85913	13854
1777.65477	13897
1778.45059	13943
1779.24657	14036
1780.04271	14147
1780.83902	14257
1781.63550	14388
1782.43214	14535
1783.22894	14618
1784.02591	14658
1784.82305	14682
1785.62035	14680
1786.41782	14539
1787.21545	14453
1788.01325	14325
1788.81121	14299
1789.60934	14185
1790.40763	14122
1791.20609	14078
1792.00472	14100
1792.80351	14105
1793.60246	14019
1794.40158	13973
1795.20087	13978
1796.00032	13979
1796.79993	13969
1797.59972	13864
1798.39966	13827
1799.19978	13841
1800.00005	13935
1800.80050	13926
1801.60110	13986
1802.40188	14105
1803.20282	14277
1804.00392	14441
1804.80519	14571
1805.60662	14698
1806.40823	14786
1807.20999	14844
1808.01192	15000
1808.81402	15099
1809.61628	15178
1810.41871	15248
1811.22130	15284
1812.02406	15296
1812.82698	15262
1813.63007	15251
1814.43332	15106
1815.23674	15022
1816.04032	14905
1816.84407	14798
1817.64799	14601
1818.45207	14490
1819.25631	14393
1820.06072	14399
1820.86530	14476
1821.67004	14524
1822.47495	14638
1823.28002	14727
1824.08526	14836
1824.89066	14925
1825.69623	15014
1826.50196	15152
1827.30786	15227
1828.11392	15255
1828.92015	15252
1829.72655	15253
1830.53311	15164
1831.33983	15061
1832.14672	14940
1832.95378	14812
1833.76100	14643
1834.56839	14400
1835.37594	14224
1836.18366	14065
1836.99154	13944
1837.79959	13816
1838.60780	13858
1839.41618	13962
1840.22472	14004
1841.03343	13992
1841.84231	14059
1842.65135	14184
1843.46055	14347
1844.26992	14444
1845.07946	14511
1845.88916	14594
1846.69902	14640
1847.50906	14657
1848.31925	14627
1849.12962	14516
1849.94014	14338
1850.75084	14170
1851.56170	13985
1852.37272	13808
1853.18391	13669
1853.99526	13480
1854.80678	13374
1855.61847	13256
1856.43032	13123
1857.24233	13011
1858.05452	12984
1858.86686	13000
1859.67937	12957
1860.49205	12874
1861.30489	12835
1862.11790	12884
1862.93107	12929
1863.74441	12922
1864.55792	13038
1865.37158	13105
1866.18542	13286
1866.99942	13391
1867.81358	13505
1868.62791	13693
1869.44241	13795
1870.25707	14046
1871.07190	14187
1871.88689	14291
1872.70205	14217
1873.51737	14204
1874.33285	14132
1875.14851	13947
1875.96433	13815
1876.78031	13609
1877.59646	13497
1878.41277	13317
1879.22925	13235
1880.04590	13155
1880.86271	13121
1881.67968	13171
1882.49682	13326
1883.31413	13403
1884.13160	13503
1884.94924	13687
1885.76704	13820
1886.58501	13881
1887.40314	14054
1888.22144	14367
1889.03990	14396
1889.85853	14403
1890.67733	14321
1891.49628	14310
1892.31541	14218
1893.13470	14035
1893.95415	13818
1894.77378	13661
1895.59356	13432
1896.41351	13288
1897.23363	13135
1898.05391	12970
1898.87436	12880
1899.69497	12812
1900.51575	12737
1901.33669	12697
1902.15780	12753
1902.97908	12783
1903.80052	12844
1904.62212	12951
1905.44389	13083
1906.26583	13197
1907.08793	13350
1907.91019	13487
1908.73262	13621
1909.55522	13644
1910.37798	13717
1911.20091	13762
1912.02400	13907
1912.84726	13870
1913.67068	14092
1914.49427	13959
1915.31803	14088
1916.14194	13931
1916.96603	14074
1917.79028	13845
1918.61469	13841
1919.43927	13700
1920.26402	13781
1921.08893	13708
1921.91401	13908
1922.73925	13861
1923.56466	14211
1924.39023	14232
1925.21597	14484
1926.04187	14419
1926.86794	14678
1927.69417	14460
1928.52057	14667
1929.34714	14602
1930.17387	14703
1931.00076	14565
1931.82782	14744
1932.65505	14647
1933.48244	14718
1934.31000	14507
1935.13772	14546
1935.96560	14422
1936.79366	14362
1937.62187	14202
1938.45026	14004
1939.27881	13867
1940.10752	13734
1940.93640	13672
1941.76544	13608
1942.59465	13659
1943.42403	13687
1944.25357	13698
1945.08327	13637
1945.91314	13664
1946.74318	13618
1947.57338	13592
1948.40375	13591
1949.23428	13644
1950.06498	13691
1950.89584	13743
1951.72687	13755
1952.55806	13809
1953.38942	13769
1954.22095	13697
1955.05264	13642
1955.88449	13560
1956.71651	13508
1957.54870	13301
1958.38105	13278
1959.21356	13210
1960.04625	13144
1960.87909	13017
1961.71211	12955
1962.54528	12955
1963.37863	12915
1964.21213	12891
1965.04581	12802
1965.87965	12716
1966.71365	12735
1967.54782	12839
1968.38215	12934
1969.21665	12941
1970.05132	13111
1970.88615	13365
1971.72115	13628
1972.55631	13910
1973.39164	14151
1974.22713	14322
1975.06278	14452
1975.89861	14551
1976.73460	14675
1977.57075	14710
1978.40707	14691
1979.24355	14679
1980.08020	14599
1980.91702	14447
1981.75400	14270
1982.59114	14089
1983.42845	13885
1984.26593	13740
1985.10357	13610
1985.94138	13516
1986.77935	13501
1987.61748	13636
1988.45579	13754
1989.29426	13820
1990.13289	14018
1990.97169	14159
1991.81065	14307
1992.64978	14369
1993.48908	14462
1994.32854	14501
1995.16816	14563
1996.00795	14512
1996.84791	14436
1997.68803	14415
1998.52831	14434
1999.36877	14308
2000.20938	14116
2001.05017	13953
2001.89111	13810
2002.73223	13745
2003.57351	13790
2004.41495	13926
2005.25656	13874
2006.09833	13881
2006.94027	13898
2007.78238	13816
2008.62465	13722
2009.46708	13653
2010.30969	13534
2011.15245	13456
2011.99538	13459
2012.83848	13574
2013.68174	13765
2014.52517	13897
2015.36876	13964
2016.21252	14088
2017.05645	14256
2017.90054	14336
2018.74479	14425
2019.58921	14488
2020.43379	14595
2021.27854	14640
2022.12346	14614
2022.96854	14627
2023.81379	14578
2024.65920	14528
2025.50478	14452
2026.35052	14310
2027.19643	14172
2028.04250	14155
2028.88874	14136
2029.73514	14265
2030.58171	14315
2031.42844	14421
2032.27534	14580
2033.12241	14783
2033.96964	14943
2034.81703	15079
2035.66460	15273
2036.51232	15418
2037.36021	15522
2038.20827	15567
2039.05649	15554
2039.90488	15496
2040.75343	15433
2041.60215	15364
2042.45103	15247
2043.30008	15128
2044.14930	14959
2044.99868	14796
2045.84822	14626
2046.69793	14572
2047.54781	14523
2048.39785	14563
2049.24805	14567
2050.09843	14575
2050.94896	14655
2051.79967	14829
2052.65053	14930
2053.50157	15005
2054.35276	15121
2055.20413	15164
2056.05566	15214
2056.90735	15245
2057.75921	15169
2058.61123	14969
2059.46342	14786
2060.31578	14600
2061.16830	14311
2062.02099	13993
2062.87384	13723
2063.72685	13502
2064.58004	13289
2065.43338	13143
2066.28690	13039
2067.14057	12934
2067.99442	12939
2068.84843	12939
2069.70260	12933
2070.55694	12864
2071.41144	12864
2072.26611	12853
2073.12095	12821
2073.97595	12790
2074.83112	12779
2075.68645	12792
2076.54194	12743
2077.39761	12683
2078.25343	12686
2079.10942	12702
2079.96558	12706
2080.82191	12718
2081.67839	12681
2082.53505	12570
2083.39187	12538
2084.24885	12579
2085.10600	12633
2085.96332	12519
2086.82080	12412
2087.67844	12367
2088.53625	12433
2089.39423	12383
2090.25237	12437
2091.11068	12452
2091.96915	12499
2092.82779	12509
2093.68659	12685
2094.54556	12770
2095.40470	12942
2096.26399	13136
2097.12346	13325
2097.98309	13514
2098.84288	13637
2099.70284	13771
2100.56297	13824
2101.42326	13859
2102.28372	13659
2103.14434	13505
2104.00513	13379
2104.86608	13111
2105.72720	12921
2106.58848	12779
2107.44993	12672
2108.31154	12537
2109.17332	12491
2110.03526	12460
2110.89737	12472
2111.75965	12464
2112.62209	12540
2113.48469	12663
2114.34747	12830
2115.21040	12944
2116.07350	13091
2116.93677	13241
2117.80020	13387
2118.66380	13401
2119.52756	13393
2120.39149	13332
2121.25559	13227
2122.11984	13093
2122.98427	12952
2123.84886	12865
2124.71361	12671
2125.57853	12508
2126.44362	12459
2127.30887	12547
2128.17429	12565
2129.03987	12556
2129.90561	12638
2130.77153	12815
2131.63760	13024
2132.50385	13136
2133.37025	13228
2134.23683	13497
2135.10357	13792
2135.97047	13830
2136.83754	13874
2137.70477	13878
2138.57217	13965
2139.43974	13926
2140.30747	13918
2141.17537	13901
2142.04343	13901
2142.91165	13857
2143.78005	13796
2144.64860	13800
2145.51733	13730
2146.38621	13673
2147.25527	13659
2148.12449	13560
2148.99387	13473
2149.86342	13493
2150.73313	13496
2151.60301	13505
2152.47306	13656
2153.34327	13696
2154.21365	13682
2155.08419	13688
2155.95489	13735
2156.82577	13802
2157.69680	13807
2158.56801	13889
2159.43937	14014
2160.31091	14008
2161.18261	13893
2162.05447	13876
2162.92650	13897
2163.79869	13786
2164.67105	13666
2165.54358	13419
2166.41627	13271
2167.28913	13098
2168.16215	12887
2169.03533	12760
2169.90868	12636
2170.78220	12570
2171.65588	12539
2172.52973	12516
2173.40375	12514
2174.27792	12453
2175.15227	12466
2176.02678	12494
2176.90145	12563
2177.77629	12526
2178.65130	12486
2179.52647	12527
2180.40180	12580
2181.27730	12608
2182.15297	12622
2183.02880	12623
2183.90480	12575
2184.78096	12514
2185.65729	12524
2186.53378	12532
2187.41044	12452
2188.28726	12413
2189.16425	12414
2190.04141	12409
2190.91873	12371
2191.79621	12289
2192.67386	12194
2193.55168	12193
2194.42966	12199
2195.30780	12231
2196.18612	12357
2197.06459	12483
2197.94324	12634
2198.82204	12836
2199.70102	13111
2200.58015	13429
2201.45946	13734
2202.33893	13957
2203.21856	14066
2204.09836	14176
2204.97833	14230
2205.85846	14174
2206.73875	14145
2207.61921	14064
2208.49984	13990
2209.38063	13712
2210.26159	13452
2211.14271	13255
2212.02400	13045
2212.90545	12899
2213.78707	12793
2214.66885	12751
2215.55080	12771
2216.43291	12834
2217.31519	12821
2218.19764	12898
2219.08025	13048
2219.96302	13130
2220.84596	13174
2221.72907	13164
2222.61234	13215
2223.49578	13261
2224.37938	13191
2225.26315	13054
2226.14708	12938
2227.03118	12947
2227.91544	12908
2228.79987	12836
2229.68446	12741
2230.56922	12814
2231.45415	12884
2232.33924	12882
2233.22449	12794
2234.10991	12798
2234.99550	12776
2235.88125	12765
2236.76717	12727
2237.65325	12726
2238.53950	12811
2239.42591	13029
2240.31249	13282
2241.19923	13520
2242.08614	13743
2242.97321	14001
2243.86045	14293
2244.74786	14528
2245.63543	14645
2246.52316	14782
2247.41106	14915
2248.29913	15016
2249.18736	15056
2250.07576	14990
2250.96432	14964
2251.85305	14944
2252.74194	14871
2253.63100	14651
2254.52022	14461
2255.40961	14282
2256.29916	14326
2257.18888	14197
2258.07877	14158
2258.96882	14100
2259.85903	14154
2260.74941	14261
2261.63996	14353
2262.53067	14509
2263.42154	14632
2264.31259	14714
2265.20379	14709
2266.09517	14745
2266.98670	14731
2267.87841	14681
2268.77027	14593
2269.66231	14447
2270.55451	14296
2271.44687	14097
2272.33940	13895
2273.23210	13675
2274.12496	13507
2275.01798	13417
2275.91117	13305
2276.80453	13248
2277.69805	13177
2278.59174	13114
2279.48559	13055
2280.37961	12982
2281.27379	12920
2282.16814	12894
2283.06265	12851
2283.95733	12733
2284.85218	12625
2285.74719	12527
2286.64236	12504
2287.53770	12433
2288.43321	12341
2289.32888	12295
2290.22471	12206
2291.12072	12184
2292.01688	12131
2292.91321	12096
2293.80971	12045
2294.70637	11976
2295.60320	11893
2296.50020	11845
2297.39736	11780
2298.29468	11764
2299.19217	11709
2300.08982	11729
2300.98764	11714
2301.88563	11776
2302.78378	11831
2303.68210	11816
2304.58058	11876
2305.47922	11951
2306.37804	12023
2307.27701	12025
2308.17616	11995
2309.07546	12006
2309.97494	12052
2310.87458	12033
2311.77438	11993
2312.67435	11950
2313.57448	11848
2314.47478	11730
2315.37525	11647
2316.27588	11595
2317.17668	11564
2318.07764	11579
2318.97876	11572
2319.88006	11584
2320.78151	11614
2321.68314	11710
2322.58492	11744
2323.48688	11801
2324.38900	11910
2325.29128	12035
2326.19373	12093
2327.09634	12153
2327.99912	12287
2328.90207	12326
2329.80518	12384
2330.70846	12309
2331.61190	12209
2332.51550	12079
2333.41928	12018
2334.32321	11886
2335.22732	11741
2336.13158	11678
2337.03602	11627
2337.94062	11655
2338.84538	11609
2339.75031	11688
2340.65540	11709
2341.56066	11757
2342.46609	11744
2343.37168	11813
2344.27743	11932
2345.18335	12034
2346.08944	11997
2346.99569	12007
2347.90211	12005
2348.80869	12056
2349.71544	12083
2350.62235	12067
2351.52943	12081
2352.43668	12126
2353.34408	12104
2354.25166	12117
2355.15940	12124
2356.06730	12163
2356.97537	12258
2357.88361	12391
2358.79201	12618
2359.70058	12855
2360.60931	13119
2361.51821	13465
2362.42727	13705
2363.33650	13829
2364.24589	13908
2365.15545	13912
2366.06517	13915
2366.97506	13901
2367.88511	13879
2368.79533	13799
2369.70572	13788
2370.61627	13776
2371.52698	13735
2372.43787	13651
2373.34891	13501
2374.26012	13410
2375.17150	13276
2376.08304	13147
2376.99475	12886
2377.90662	12691
2378.81866	12592
2379.73086	12492
2380.64323	12363
2381.55577	12235
2382.46847	12222
2383.38133	12306
2384.29436	12327
2385.20756	12329
2386.12092	12386
2387.03444	12462
2387.94814	12537
2388.86199	12544
2389.77601	12511
2390.69020	12477
2391.60456	12434
2392.51907	12355
2393.43376	12257
2394.34861	12169
2395.26362	12053
2396.17880	11934
2397.09414	11915
2398.00965	11919
2398.92533	11927
2399.84117	11880
2400.75718	11746
2401.67335	11663
2402.58968	11665
2403.50619	11671
2404.42285	11737
2405.33969	11689
2406.25668	11719
2407.17385	11761
2408.09118	11811
2409.00867	11946
2409.92633	11995
2410.84415	12068
2411.76214	12111
2412.68030	12250
2413.59862	12289
2414.51711	12409
2415.43576	12429
2416.35457	12423
2417.27356	12321
2418.19270	12201
2419.11201	12066
2420.03149	11915
2420.95114	11878
2421.87094	11784
2422.79092	11746
2423.71106	11708
2424.63136	11782
2425.55183	11858
2426.47247	12001
2427.39327	12119
2428.31423	12258
2429.23536	12446
2430.15666	12599
2431.07812	12728
2431.99975	12802
2432.92154	12792
2433.84350	12705
2434.76562	12565
2435.68791	12447
2436.61037	12284
2437.53298	12191
2438.45577	11973
2439.37872	11888
2440.30183	11796
2441.22511	11808
2442.14856	11797
2443.07217	11816
2443.99595	11791
2444.91989	11762
2445.84400	11748
2446.76827	11771
2447.69271	11809
2448.61731	11759
2449.54208	11805
2450.46701	11825
2451.39211	11869
2452.31737	11892
2453.24280	11970
2454.16840	12057
2455.09416	12160
2456.02009	12254
2456.94618	12315
2457.87243	12342
2458.79885	12306
2459.72544	12329
2460.65219	12273
2461.57911	12238
2462.50619	12090
2463.43344	12017
2464.36086	12088
2465.28843	12079
2466.21618	12166
2467.14409	12385
