MZ	Intensity
-17.46044	14830
-17.26128	14808
-17.06197	14796
-16.86249	14774
-16.66284	14790
-16.46303	14782
-16.26305	14789
-16.06291	14762
-15.86260	14789
-15.66213	14836
-15.46149	14861
-15.26068	14837
-15.05971	14881
-14.85858	14790
-14.65728	14844
-14.45581	14827
-14.25418	14766
-14.05239	14716
-13.85043	14712
-13.64830	14639
-13.44601	14627
-13.24355	14616
-13.04093	14635
-12.83814	14619
-12.63519	14543
-12.43207	14435
-12.22878	14417
-12.02533	14381
-11.82172	14305
-11.61794	14309
-11.41399	14180
-11.20988	14157
-11.00561	14090
-10.80117	14054
-10.59656	13931
-10.39179	13818
-10.18685	13732
-9.98175	13680
-9.77648	13527
-9.57105	13415
-9.36545	13297
-9.15968	13291
-8.95376	13583
-8.74766	13839
-8.54140	13845
-8.33498	13632
-8.12839	13360
-7.92163	13259
-7.71471	13228
-7.50762	13143
-7.30037	13056
-7.09295	12933
-6.88537	13019
-6.67762	13359
-6.46971	13552
-6.26163	13637
-6.05339	13541
-5.84498	13442
-5.63640	13596
-5.42766	13892
-5.21876	14129
-5.00969	14129
-4.80045	14413
-4.59105	15214
-4.38149	16069
-4.17175	16171
-3.96186	16113
-3.75179	16002
-3.54157	15911
-3.33117	15739
-3.12062	15649
-2.90989	15610
-2.69900	15583
-2.48795	15520
-2.27673	15466
-2.06534	15352
-1.85379	15315
-1.64208	15321
-1.43020	15126
-1.21815	14976
-1.00594	14867
-0.79356	14841
-0.58102	14782
-0.36831	14710
-0.15544	14645
0.05760	14597
0.27080	14571
0.48417	14561
0.69770	14556
0.91140	14574
1.12527	14498
1.33930	14508
1.55349	14570
1.76786	14562
1.98238	14551
2.19707	14547
2.41193	14442
2.62695	14373
2.84214	14288
3.05749	14229
3.27301	14144
3.48869	14144
3.70454	14057
3.92056	14019
4.13674	14028
4.35308	14067
4.56959	14047
4.78627	13962
5.00311	13899
5.22011	13773
5.43728	13823
5.65462	13901
5.87212	13957
6.08979	13922
6.30762	13763
6.52562	13533
6.74379	13454
6.96211	13356
7.18061	13253
7.39927	13151
7.61809	13067
7.83708	13097
8.05624	13107
8.27556	13024
8.49504	12944
8.71469	13035
8.93451	13040
9.15449	13153
9.37464	13254
9.59495	13161
9.81543	13121
10.03607	13362
10.25688	13620
10.47786	13667
10.69900	13738
10.92030	13822
11.14177	13951
11.36341	14245
11.58521	14465
11.80717	14612
12.02930	14753
12.25160	14788
12.47406	14843
12.69669	14928
12.91948	14918
13.14244	14926
13.36556	15042
13.58885	15139
13.81230	15200
14.03592	15361
14.25971	15732
14.48366	16565
14.70777	16575
14.93205	16575
15.15650	16575
15.38111	16575
15.60589	16575
15.83083	16575
16.05594	16575
16.28121	16575
16.50665	16575
16.73225	16575
16.95802	16575
17.18395	16575
17.41005	16575
17.63631	16575
17.86274	16536
18.08934	16274
18.31610	16037
18.54302	15939
18.77012	15615
18.99737	15086
19.22479	14776
19.45238	14617
19.68013	14431
19.90805	14290
20.13613	14175
20.36438	14314
20.59279	14371
20.82137	14247
21.05012	13820
21.27903	13783
21.50810	13743
21.73734	13585
21.96675	13252
22.19632	13041
22.42606	12984
22.65596	12687
22.88602	12470
23.11626	12332
23.34665	12121
23.57722	12028
23.80794	12069
24.03884	12045
24.26990	11994
24.50112	12053
24.73251	12123
24.96406	12177
25.19578	12152
25.42767	12202
25.65972	12334
25.89194	12517
26.12432	12750
26.35687	13348
26.58958	14616
26.82245	15684
27.05550	16108
27.28871	16216
27.52208	16230
27.75562	16205
27.98932	16213
28.22319	16245
28.45723	16247
28.69143	16285
28.92579	16374
29.16032	16488
29.39502	16575
29.62988	16562
29.86491	16520
30.10010	16529
30.33545	16477
30.57098	16443
30.80667	16401
31.04252	16287
31.27854	16164
31.51472	16011
31.75107	15870
31.98758	15669
32.22426	15461
32.46111	15337
32.69812	15259
32.93530	15245
33.17264	15258
33.41014	15212
33.64782	15126
33.88565	15009
34.12366	14820
34.36182	14690
34.60016	14518
34.83866	14280
35.07732	14106
35.31615	13896
35.55514	13738
35.79430	13585
36.03363	13419
36.27312	13248
36.51277	13053
36.75259	12866
36.99258	12723
37.23273	12576
37.47305	12374
37.71353	12113
37.95418	11873
38.19499	11757
38.43597	11609
38.67712	11506
38.91842	11386
39.15990	11303
39.40154	11209
39.64334	11122
39.88531	11131
40.12745	11234
40.36975	11250
40.61222	11240
40.85485	11281
41.09765	11357
41.34061	11432
41.58374	11451
41.82703	11583
42.07049	11783
42.31411	12012
42.55790	12299
42.80185	12540
43.04597	12764
43.29026	13038
43.53471	13375
43.77932	13731
44.02410	13864
44.26905	13957
44.51416	14062
44.75944	14156
45.00488	14297
45.25049	14497
45.49626	14843
45.74220	15248
45.98830	15505
46.23457	15460
46.48101	15281
46.72761	15164
46.97437	15071
47.22130	14924
47.46840	14662
47.71566	14355
47.96308	14022
48.21067	13836
48.45843	13588
48.70635	13419
48.95444	13274
49.20269	13071
49.45111	13014
49.69970	12913
49.94844	12800
50.19736	12793
50.44644	12829
50.69568	12850
50.94509	12934
51.19467	13098
51.44441	13111
51.69431	12943
51.94439	12762
52.19462	12678
52.44502	12672
52.69559	12600
52.94632	12433
53.19722	12209
53.44829	12061
53.69951	11900
53.95091	11742
54.20247	11603
54.45419	11501
54.70608	11373
54.95814	11271
55.21036	11199
55.46274	11200
55.71529	11140
55.96801	11088
56.22089	11003
56.47394	11035
56.72715	11074
56.98053	11178
57.23407	11319
57.48778	11715
57.74166	12188
57.99570	12474
58.24990	12545
58.50427	12633
58.75880	12888
59.01351	13082
59.26837	13278
59.52340	13589
59.77860	13978
60.03396	14144
60.28949	14056
60.54518	13980
60.80104	14046
61.05706	14263
61.31325	14467
61.56960	14550
61.82612	14774
62.08281	14998
62.33966	15145
62.59667	15119
62.85385	15203
63.11120	15439
63.36871	15925
63.62638	16452
63.88423	16495
64.14223	16494
64.40041	16536
64.65874	16504
64.91725	16538
65.17591	16575
65.43475	16575
65.69375	16575
65.95291	16393
66.21224	16092
66.47174	15748
66.73140	15486
66.99122	15235
67.25121	14928
67.51137	14608
67.77169	14226
68.03218	13861
68.29283	13544
68.55365	13296
68.81463	13024
69.07578	12636
69.33709	12265
69.59857	11962
69.86022	11685
70.12202	11468
70.38400	11288
70.64614	11209
70.90844	11180
71.17092	11191
71.43355	11313
71.69635	11464
71.95932	11654
72.22245	11843
72.48575	12165
72.74921	12609
73.01284	13202
73.27663	13665
73.54059	13923
73.80472	14115
74.06901	14255
74.33346	14530
74.59808	14988
74.86287	15421
75.12782	15584
75.39293	15542
75.65821	15382
75.92366	15258
76.18927	15241
76.45505	15771
76.72099	16541
76.98710	16575
77.25337	16575
77.51981	16575
77.78642	16575
78.05319	16575
78.32012	16575
78.58722	16575
78.85449	16575
79.12192	16575
79.38951	16575
79.65727	16575
79.92520	16575
80.19329	16570
80.46155	16408
80.72997	16139
80.99856	15810
81.26731	15529
81.53623	15288
81.80532	15020
82.07457	14476
82.34398	13936
82.61356	13763
82.88330	13527
83.15322	13142
83.42329	12712
83.69353	12234
83.96394	11844
84.23451	11446
84.50525	11008
84.77615	10622
85.04722	10181
85.31845	9917
85.58985	9728
85.86141	9589
86.13314	9586
86.40504	9640
86.67710	9635
86.94932	9760
87.22171	9910
87.49427	10095
87.76699	9946
88.03988	9919
88.31293	9820
88.58614	9826
88.85953	9746
89.13307	9787
89.40679	9918
89.68067	10422
89.95471	11183
90.22892	11825
90.50329	12050
90.77783	12149
91.05254	12160
91.32741	12370
91.60244	13092
91.87764	14470
92.15301	15384
92.42854	15591
92.70424	15507
92.98010	15178
93.25613	14761
93.53232	14375
93.80868	14045
94.08520	13771
94.36189	13424
94.63875	13096
94.91577	12767
95.19295	12514
95.47030	12217
95.74782	11952
96.02550	11888
96.30334	11928
96.58135	11960
96.85953	11883
97.13787	11587
97.41638	11185
97.69505	10829
97.97389	10589
98.25290	10308
98.53206	9989
98.81140	9643
99.09090	9383
99.37056	9127
99.65039	8914
99.93039	8771
100.21055	8733
100.49087	8703
100.77137	8790
101.05202	8905
101.33285	9012
101.61383	8982
101.89499	8971
102.17630	9067
102.45779	9166
102.73944	9218
103.02125	9215
103.30323	9185
103.58537	9141
103.86768	9166
104.15016	9299
104.43280	9803
104.71561	10784
104.99858	12109
105.28171	12837
105.56501	12999
105.84848	13019
106.13211	13721
106.41591	15386
106.69988	16353
106.98400	16575
107.26830	16575
107.55276	16575
107.83738	16575
108.12217	16575
108.40713	16575
108.69225	16575
108.97753	16575
109.26298	16575
109.54860	16575
109.83438	16575
110.12033	16575
110.40644	16575
110.69272	16575
110.97916	16575
111.26577	16575
111.55255	16575
111.83949	16575
112.12659	16504
112.41386	16449
112.70129	16468
112.98889	16418
113.27666	16042
113.56459	14583
113.85269	13255
114.14095	12414
114.42938	11471
114.71797	11255
115.00673	11112
115.29565	10937
115.58474	10546
115.87399	9756
116.16341	8872
116.45300	8393
116.74275	8205
117.03266	8072
117.32274	7990
117.61299	7895
117.90340	7836
118.19397	7838
118.48472	7826
118.77562	7857
119.06669	7790
119.35793	7711
119.64933	7641
119.94090	7756
120.23264	7971
120.52454	8276
120.81660	8465
121.10883	8486
121.40122	8415
121.69378	8373
121.98651	8630
122.27940	9363
122.57246	10330
122.86568	10886
123.15907	11028
123.45262	10858
123.74634	10541
124.04022	10573
124.33427	11632
