MZ	Intensity
-114.77627	729
-114.68988	723
-114.60331	747
-114.51658	720
-114.42969	748
-114.34263	712
-114.25540	754
-114.16801	723
-114.08046	726
-113.99274	744
-113.90485	731
-113.81680	745
-113.72858	722
-113.64020	739
-113.55165	718
-113.46294	722
-113.37406	715
-113.28502	710
-113.19581	731
-113.10644	704
-113.01690	715
-112.92719	693
-112.83732	720
-112.74729	676
-112.65709	700
-112.56672	669
-112.47619	683
-112.38549	682
-112.29463	665
-112.20360	668
-112.11241	651
-112.02105	679
-111.92953	649
-111.83784	662
-111.74599	655
-111.65397	663
-111.56178	687
-111.46943	683
-111.37692	685
-111.28424	678
-111.19139	703
-111.09838	700
-111.00520	696
-110.91186	712
-110.81835	716
-110.72468	708
-110.63084	738
-110.53684	708
-110.44267	757
-110.34834	787
-110.25384	827
-110.15917	860
-110.06434	884
-109.96935	956
-109.87419	1010
-109.77886	1041
-109.68337	1052
-109.58772	1125
-109.49189	1194
-109.39591	1333
-109.29975	1448
-109.20344	1722
-109.10695	2241
-109.01030	2951
-108.91349	4048
-108.81651	5219
-108.71937	6459
-108.62206	7391
-108.52458	7879
-108.42694	8058
-108.32914	7973
-108.23117	7503
-108.13303	6974
-108.03473	6369
-107.93626	5659
-107.83763	4927
-107.73883	4215
-107.63987	3773
-107.54074	3326
-107.44144	2994
-107.34199	2760
-107.24236	2511
-107.14257	2405
-107.04262	2266
-106.94250	2102
-106.84221	1911
-106.74176	1823
-106.64114	1719
-106.54036	1650
-106.43942	1627
-106.33830	1596
-106.23703	1512
-106.13558	1508
-106.03397	1545
-105.93220	1611
-105.83026	1907
-105.72816	2203
-105.62589	2466
-105.52345	3989
-105.42085	7352
-105.31809	9151
-105.21516	8924
-105.11206	8363
-105.00880	7522
-104.90537	6470
-104.80178	5428
-104.69802	4415
-104.59410	3596
-104.49001	3074
-104.38576	2780
-104.28134	2513
-104.17676	2336
-104.07201	2410
-103.96709	2510
-103.86201	2424
-103.75677	2382
-103.65135	2281
-103.54578	2158
-103.44004	2022
-103.33413	1894
-103.22806	1904
-103.12182	1872
-103.01542	1773
-102.90885	1680
-102.80212	1710
-102.69522	1633
-102.58815	1609
-102.48093	1604
-102.37353	1600
-102.26597	1550
-102.15825	1544
-102.05035	1511
-101.94230	1510
-101.83408	1475
-101.72569	1460
-101.61714	1407
-101.50842	1391
-101.39954	1341
-101.29049	1370
-101.18128	1368
-101.07190	1364
-100.96236	1356
-100.85265	1357
-100.74277	1342
-100.63273	1312
-100.52253	1287
-100.41216	1260
-100.30162	1294
-100.19092	1279
-100.08005	1276
-99.96902	1273
-99.85782	1308
-99.74646	1328
-99.63493	1335
-99.52324	1467
-99.41138	2103
-99.29936	2894
-99.18717	2748
-99.07481	2199
-98.96229	2023
-98.84961	2183
-98.73676	2426
-98.62374	2620
-98.51056	2786
-98.39722	3003
-98.28370	3152
-98.17003	3319
-98.05618	3531
-97.94218	3816
-97.82800	4148
-97.71366	4318
-97.59916	4587
-97.48449	4807
-97.36966	4916
-97.25466	5085
-97.13949	5180
-97.02416	5224
-96.90867	5252
-96.79301	5103
-96.67718	5096
-96.56119	5058
-96.44503	5014
-96.32871	4816
-96.21222	4725
-96.09557	4707
-95.97875	4574
-95.86177	4394
-95.74462	4335
-95.62730	4134
-95.50982	3890
-95.39218	3634
-95.27437	3523
-95.15639	3399
-95.03825	3327
-94.91995	3244
-94.80147	3151
-94.68284	3077
-94.56404	3121
-94.44507	3192
-94.32594	3385
-94.20664	3633
-94.08717	3859
-93.96754	4092
-93.84775	4429
-93.72779	4700
-93.60767	5000
-93.48738	5287
-93.36692	5753
-93.24630	6163
-93.12551	6914
-93.00456	7689
-92.88345	8487
-92.76216	8843
-92.64072	8778
-92.51910	8722
-92.39733	8618
-92.27538	8229
-92.15327	8051
-92.03100	7742
-91.90856	7135
-91.78596	6604
-91.66319	6209
-91.54025	6003
-91.41715	5757
-91.29388	6209
-91.17045	6865
-91.04686	7635
-90.92309	8259
-90.79917	9070
-90.67507	9981
-90.55082	11168
-90.42639	12102
-90.30180	12650
-90.17705	13357
-90.05213	13868
-89.92705	14000
-89.80180	13839
-89.67638	13425
-89.55080	12840
-89.42505	12151
-89.29914	11534
-89.17307	11050
-89.04682	10659
-88.92042	11675
-88.79384	13178
-88.66711	14156
-88.54020	14465
-88.41314	14271
-88.28590	13780
-88.15850	13082
-88.03094	12352
-87.90321	11232
-87.77531	10094
-87.64725	9147
-87.51903	8522
-87.39064	8043
-87.26208	7535
-87.13336	7047
-87.00447	6539
-86.87542	6270
-86.74620	6080
-86.61682	5749
-86.48727	5326
-86.35755	5054
-86.22768	5045
-86.09763	4986
-85.96742	4889
-85.83705	4730
-85.70651	4513
-85.57580	4484
-85.44493	4344
-85.31389	4270
-85.18269	4162
-85.05132	4071
-84.91979	3921
-84.78809	3888
-84.65623	3896
-84.52420	3905
-84.39201	3910
-84.25965	4004
-84.12713	4024
-83.99444	3941
-83.86158	3797
-83.72856	3672
-83.59538	3508
-83.46203	3467
-83.32851	3349
-83.19483	3245
-83.06098	3285
-82.92697	3247
-82.79279	3222
-82.65845	3221
-82.52394	3174
-82.38927	3123
-82.25443	3114
-82.11942	3103
-81.98425	3115
-81.84892	3181
-81.71342	3239
-81.57775	3350
-81.44192	3405
-81.30593	3594
-81.16977	3613
-81.03344	3646
-80.89695	3676
-80.76029	3656
-80.62347	3606
-80.48648	3745
-80.34932	4297
-80.21201	5520
-80.07452	6142
-79.93687	6667
-79.79906	11268
-79.66108	14615
-79.52293	15661
-79.38462	15245
-79.24615	14119
-79.10750	13314
-78.96870	13196
-78.82973	13302
-78.69059	13336
-78.55129	13424
-78.41182	13731
-78.27218	14169
-78.13239	14522
-77.99242	14716
-77.85229	14743
-77.71200	14689
-77.57154	14693
-77.43091	14687
-77.29012	14710
-77.14917	14720
-77.00804	14679
-76.86676	14530
-76.72531	14492
-76.58369	14534
-76.44191	14663
-76.29996	14565
-76.15785	14367
-76.01557	14234
-75.87312	14120
-75.73051	14054
-75.58774	13957
-75.44480	13891
-75.30169	14035
-75.15842	14270
-75.01499	14458
-74.87139	14388
-74.72762	14019
-74.58369	13644
-74.43959	13575
-74.29533	13512
-74.15090	13418
-74.00631	13299
