MZ	Intensity
-84.78809	5445
-84.65623	5315
-84.52420	5280
-84.39201	5128
-84.25965	5009
-84.12713	4974
-83.99444	4892
-83.86158	4672
-83.72856	4625
-83.59538	4423
-83.46203	4321
-83.32851	4193
-83.19483	4125
-83.06098	4083
-82.92697	4098
-82.79279	4051
-82.65845	3972
-82.52394	3940
-82.38927	3894
-82.25443	3938
-82.11942	3854
-81.98425	3846
-81.84892	3921
-81.71342	4000
-81.57775	4133
-81.44192	4251
-81.30593	4347
-81.16977	4491
-81.03344	4578
-80.89695	4547
-80.76029	4528
-80.62347	4515
-80.48648	4746
-80.34932	5466
-80.21201	6920
-80.07452	7815
-79.93687	8215
-79.79906	12217
-79.66108	15266
-79.52293	15947
-79.38462	15614
-79.24615	14819
-79.10750	14377
-78.96870	14268
-78.82973	14146
-78.69059	13996
-78.55129	13840
-78.41182	14126
-78.27218	14478
-78.13239	14931
-77.99242	15059
-77.85229	15153
-77.71200	15051
-77.57154	15052
-77.43091	15040
-77.29012	15089
-77.14917	15170
-77.00804	15148
-76.86676	14992
-76.72531	14866
-76.58369	15002
-76.44191	15132
-76.29996	14983
-76.15785	14856
-76.01557	14748
-75.87312	14587
-75.73051	14566
-75.58774	14556
-75.44480	14486
-75.30169	14494
-75.15842	14817
-75.01499	14967
-74.87139	14784
-74.72762	14455
-74.58369	14264
-74.43959	14008
-74.29533	14017
-74.15090	13830
-74.00631	13701
-73.86155	13698
-73.71663	13753
-73.57154	13697
-73.42628	13755
-73.28086	13899
-73.13528	13783
-72.98953	13693
-72.84361	13746
-72.69753	13745
-72.55128	14068
-72.40487	15075
-72.25830	15499
-72.11155	15448
-71.96465	15212
-71.81757	14996
-71.67033	15044
-71.52293	14944
-71.37536	14999
-71.22763	14940
-71.07973	14951
-70.93166	14958
-70.78343	15037
-70.63504	14976
-70.48648	14914
-70.33775	14857
-70.18886	14850
-70.03980	14819
-69.89058	14739
-69.74119	14542
-69.59164	14493
-69.44192	14394
-69.29204	14324
-69.14199	14346
-68.99177	14185
-68.84139	13978
-68.69085	13780
-68.54014	13616
-68.38926	13466
-68.23822	13242
-68.08702	12874
-67.93565	12510
-67.78411	12259
-67.63241	12163
-67.48054	11891
-67.32851	11594
-67.17631	11666
-67.02394	11587
-66.87142	11701
-66.71872	11390
-66.56586	11020
-66.41284	10630
-66.25965	10430
-66.10629	10292
-65.95277	10257
-65.79909	10155
-65.64523	10218
-65.49122	10611
-65.33703	11124
-65.18269	11746
-65.02817	12243
-64.87350	12771
-64.71865	13217
-64.56364	13424
-64.40847	13490
-64.25313	13626
-64.09763	13687
-63.94196	13917
-63.78612	14176
-63.63012	14494
-63.47396	14645
-63.31762	14647
-63.16113	14527
-63.00447	14480
-62.84764	14327
-62.69065	14269
-62.53349	14147
-62.37616	14181
-62.21868	14142
-62.06102	14048
-61.90320	14090
-61.74522	14117
-61.58707	14219
-61.42875	14551
-61.27027	14673
-61.11163	14693
-60.95282	14691
-60.79384	14650
-60.63470	14521
-60.47539	14429
-60.31592	14321
-60.15628	14256
-59.99648	14150
