MZ	Intensity
-64.56364	13028
-64.40847	13247
-64.25313	13284
-64.09763	13448
-63.94196	13666
-63.78612	13924
-63.63012	14109
-63.47396	14274
-63.31762	14342
-63.16113	14300
-63.00447	14089
-62.84764	13941
-62.69065	13834
-62.53349	13821
-62.37616	13801
-62.21868	13730
-62.06102	13668
-61.90320	13647
-61.74522	13707
-61.58707	13949
-61.42875	14276
-61.27027	14533
-61.11163	14676
-60.95282	14631
-60.79384	14511
-60.63470	14296
-60.47539	14171
-60.31592	14054
-60.15628	13897
-59.99648	13699
-59.83651	13684
-59.67637	13607
-59.51608	13475
-59.35561	13571
-59.19498	13663
-59.03419	13798
-58.87323	13898
-58.71210	14296
-58.55081	14589
-58.38935	14672
-58.22773	15261
-58.06594	15951
-57.90399	16019
-57.74187	15701
-57.57959	15570
-57.41714	15608
-57.25453	15375
-57.09175	15015
-56.92881	14678
-56.76570	14413
-56.60242	14274
-56.43898	14157
-56.27537	14102
-56.11160	13981
-55.94767	13801
-55.78357	13722
-55.61930	13771
-55.45487	13769
-55.29027	13715
-55.12551	13626
-54.96058	13623
-54.79548	13810
-54.63023	13971
-54.46480	13895
-54.29921	13864
-54.13346	13697
-53.96754	13449
-53.80145	13346
-53.63520	13260
-53.46878	12975
-53.30220	12729
-53.13546	12525
-52.96854	12355
-52.80147	12109
-52.63422	11899
-52.46682	11792
-52.29924	11792
-52.13150	11655
-51.96360	11609
-51.79553	11546
-51.62729	11527
-51.45889	11542
-51.29033	11624
-51.12160	11868
-50.95270	11993
-50.78364	12189
-50.61441	12351
-50.44502	12585
-50.27546	12781
-50.10574	12894
-49.93585	12945
-49.76580	12982
-49.59558	13176
-49.42520	13335
-49.25465	13452
-49.08393	13545
-48.91305	13469
-48.74201	13464
-48.57080	13379
-48.39942	13367
-48.22788	13369
-48.05617	13527
-47.88430	13537
-47.71226	13607
-47.54006	13974
-47.36769	14309
-47.19516	14740
-47.02246	14853
-46.84960	14742
-46.67657	14603
-46.50337	14434
-46.33001	14340
-46.15649	14259
-45.98280	14296
-45.80894	14281
-45.63492	14202
-45.46074	14187
-45.28638	14263
-45.11187	14324
-44.93718	14402
-44.76234	14539
-44.58732	14593
-44.41214	14414
-44.23680	14228
-44.06129	14024
-43.88562	13972
-43.70978	13967
-43.53377	13928
-43.35760	13875
-43.18127	13858
-43.00476	13811
-42.82810	13850
-42.65127	13975
-42.47427	14071
-42.29711	14051
-42.11978	13966
-41.94229	14036
-41.76463	14057
-41.58680	14002
-41.40882	13675
-41.23066	13414
-41.05234	13269
-40.87386	13171
-40.69521	13133
-40.51639	13135
-40.33741	13268
-40.15826	13111
-39.97895	13082
-39.79947	13548
-39.61983	14099
-39.44002	14244
-39.26005	14057
-39.07991	13932
-38.89961	13732
-38.71914	13725
-38.53851	13379
-38.35771	13050
-38.17674	12801
-37.99561	12555
-37.81432	12441
-37.63286	12517
-37.45123	13094
-37.26944	13364
-37.08748	13400
-36.90536	13165
-36.72307	13041
-36.54062	12852
-36.35800	12808
-36.17522	12842
-35.99227	12862
-35.80915	12998
-35.62587	13121
-35.44243	13328
-35.25882	13322
-35.07504	13436
-34.89110	13786
-34.70700	14105
-34.52273	14471
-34.33829	14612
-34.15369	14411
-33.96892	14270
-33.78399	14130
-33.59889	14114
-33.41362	14209
-33.22820	14394
-33.04260	14488
-32.85684	14448
-32.67092	14410
-32.48483	14532
-32.29857	14559
-32.11215	14640
-31.92557	14616
-31.73881	14623
-31.55190	14536
-31.36482	14469
-31.17757	14576
-30.99016	14566
-30.80258	14610
-30.61483	14586
-30.42693	14514
-30.23885	14436
-30.05061	14301
-29.86221	14314
-29.67364	14304
-29.48490	14196
-29.29600	14118
-29.10694	14093
-28.91771	14047
-28.72831	14027
-28.53875	13982
-28.34902	13951
-28.15913	13904
-27.96907	13764
-27.77885	13696
-27.58846	13732
-27.39790	13714
-27.20718	13579
-27.01630	13524
-26.82525	13487
-26.63404	13437
-26.44265	13370
-26.25111	13190
-26.05940	13143
-25.86752	13183
-25.67548	12995
-25.48327	12918
-25.29090	12854
-25.09836	12812
-24.90566	12840
-24.71279	13085
-24.51976	13348
-24.32656	13493
-24.13319	13489
-23.93966	13667
-23.74597	13933
-23.55211	14417
-23.35808	14589
-23.16389	14396
